behavior_id,customer_id,device_id,device_fingerprint,ip_address,current_country,current_city,previous_country,previous_city,location_change_flag,login_timestamp,logout_timestamp,session_duration_minutes,transactions_last_1h,transactions_last_24h,avg_session_duration,typing_speed_score,mouse_movement_score,device_risk_score,behavior_risk_score,account_takeover_suspected,created_at
BEH-309593,CUST-11319,DEV-84D0F4FCC94B,fp-9a2007ed1de34395,90.236.117.173,United States,Metropolis,United States,Suburban,FALSE,2026-01-17 19:38:37,2026-01-17 19:50:37,12,1,3,14.5,70.83,75.2,9.15,26.71,FALSE,2026-01-17 19:38:37
BEH-309594,CUST-11867,DEV-C33EB9C3B830,fp-5f43cc290b0c4124,68.110.38.25,United States,Metropolis,United States,Suburban,FALSE,2026-01-15 11:38:01,2026-01-15 11:50:01,12,1,3,14.5,84.66,75.2,17.87,15.36,FALSE,2026-01-15 11:38:01
BEH-309595,CUST-10661,DEV-B82371981588,fp-4ae58aeee91b4ecd,126.76.61.118,United States,Metropolis,United States,Suburban,FALSE,2026-01-20 00:12:46,2026-01-20 00:24:46,12,1,3,14.5,75.48,75.2,38.61,4.96,FALSE,2026-01-20 00:12:46
BEH-309596,CUST-10199,DEV-9D8BD7B218A1,fp-3e454551bcce428a,72.196.131.100,United States,Metropolis,United States,Suburban,FALSE,2026-01-23 10:21:35,2026-01-23 10:33:35,12,1,3,14.5,82.96,75.2,29.71,8.77,FALSE,2026-01-23 10:21:35
BEH-309597,CUST-10150,DEV-33E3120BB27B,fp-43d11ce9646c4a77,153.2.76.75,United States,Metropolis,United States,Suburban,FALSE,2026-01-16 14:04:19,2026-01-16 14:16:19,12,1,3,14.5,76.41,75.2,34.09,2.77,FALSE,2026-01-16 14:04:19
BEH-309598,CUST-10086,DEV-27A0AA8B22DB,fp-53e3e43f070f4b05,138.195.95.72,United States,Metropolis,United States,Suburban,FALSE,2026-01-24 05:31:40,2026-01-24 05:43:40,12,1,3,14.5,67.72,75.2,29.49,29.48,FALSE,2026-01-24 05:31:40
BEH-309599,CUST-10702,DEV-17B8ABB7CCDE,fp-38706ab44c414812,109.109.127.160,United States,Metropolis,United States,Suburban,FALSE,2026-01-14 12:12:15,2026-01-14 12:24:15,12,1,3,14.5,62.33,75.2,32.39,4.81,FALSE,2026-01-14 12:12:15
BEH-309600,CUST-10807,DEV-C9377E0A56F1,fp-f8b534578ab44ed5,181.45.127.111,United States,Metropolis,United States,Suburban,FALSE,2026-01-25 00:28:53,2026-01-25 00:40:53,12,1,3,14.5,65.16,75.2,4.52,34.83,FALSE,2026-01-25 00:28:53
BEH-309601,CUST-10101,DEV-0AE2BA4BADED,fp-6502d130701d4e15,28.111.235.186,United States,Metropolis,United States,Suburban,FALSE,2026-01-24 02:46:11,2026-01-24 02:58:11,12,1,3,14.5,82.23,75.2,2.52,15.22,FALSE,2026-01-24 02:46:11
BEH-309602,CUST-11596,DEV-5C89656D331F,fp-0fb8ba2611c1461a,7.36.226.143,United States,Metropolis,United States,Suburban,FALSE,2026-01-18 19:35:00,2026-01-18 19:47:00,12,1,3,14.5,81.73,75.2,3.9,6.25,FALSE,2026-01-18 19:35:00
BEH-309603,CUST-11800,DEV-D7668AB67CAB,fp-36fb54492d5c436e,28.244.3.191,United States,Metropolis,United States,Suburban,FALSE,2026-01-16 09:59:06,2026-01-16 10:11:06,12,1,3,14.5,82.01,75.2,9.58,16.08,FALSE,2026-01-16 09:59:06
BEH-309604,CUST-11320,DEV-A28C0CCEBE40,fp-79c147e62a294646,108.207.239.91,United States,Metropolis,United States,Suburban,FALSE,2026-01-15 19:53:54,2026-01-15 20:05:54,12,1,3,14.5,68.57,75.2,16.9,6.95,FALSE,2026-01-15 19:53:54
BEH-309605,CUST-11834,DEV-A744BFEDD189,fp-2f7cc42b11d64c80,213.99.223.198,United States,Metropolis,United States,Suburban,FALSE,2026-01-23 14:29:29,2026-01-23 14:41:29,12,1,3,14.5,70.93,75.2,9.29,33.75,FALSE,2026-01-23 14:29:29
BEH-309606,CUST-10766,DEV-6093E4FFBB95,fp-678b4f476d8f4c2f,115.101.180.148,United States,Metropolis,United States,Suburban,FALSE,2026-01-25 12:06:34,2026-01-25 12:18:34,12,1,3,14.5,65.64,75.2,4.45,1.81,FALSE,2026-01-25 12:06:34
BEH-309607,CUST-11789,DEV-6342098F7CD2,fp-15454f31ad1840e0,82.169.243.115,United States,Metropolis,United States,Suburban,FALSE,2026-01-26 19:15:30,2026-01-26 19:27:30,12,1,3,14.5,78.68,75.2,2.65,23.35,FALSE,2026-01-26 19:15:30
BEH-309608,CUST-11062,DEV-6375C8A15B34,fp-016ff1e7688c46ae,197.60.194.182,United States,Metropolis,United States,Suburban,FALSE,2026-01-23 09:12:06,2026-01-23 09:24:06,12,1,3,14.5,62.17,75.2,27.63,18.92,FALSE,2026-01-23 09:12:06
BEH-309609,CUST-11622,DEV-BBFCC60F5B14,fp-48a6cdb8c1b74869,178.192.3.103,United States,Metropolis,United States,Suburban,FALSE,2026-01-16 04:51:56,2026-01-16 05:03:56,12,1,3,14.5,81.56,75.2,11.38,9.12,FALSE,2026-01-16 04:51:56
BEH-309610,CUST-10673,DEV-0DA9DAA8233D,fp-11c25d498a184109,101.230.169.250,United States,Metropolis,United States,Suburban,FALSE,2026-01-20 20:07:52,2026-01-20 20:19:52,12,1,3,14.5,72.92,75.2,10.38,7.48,FALSE,2026-01-20 20:07:52
BEH-309611,CUST-11803,DEV-FA6EC0E68EA4,fp-e0c030a693f14a4e,62.232.88.174,United States,Metropolis,United States,Suburban,FALSE,2026-01-17 06:39:06,2026-01-17 06:51:06,12,1,3,14.5,71.06,75.2,31.97,4.63,FALSE,2026-01-17 06:39:06
BEH-309612,CUST-10911,DEV-73EF4E597951,fp-b50b057deed24bf8,180.180.39.234,United States,Metropolis,United States,Suburban,FALSE,2026-01-24 03:43:04,2026-01-24 03:55:04,12,1,3,14.5,82.91,75.2,3.58,5.62,FALSE,2026-01-24 03:43:04
BEH-309613,CUST-10135,DEV-583ED8EA5D98,fp-67a48f4d86d04e55,107.116.9.69,United States,Metropolis,United States,Suburban,FALSE,2026-01-24 09:51:46,2026-01-24 10:03:46,12,1,3,14.5,66.07,75.2,2.39,25.79,FALSE,2026-01-24 09:51:46
BEH-309614,CUST-11230,DEV-3A7D8FC55A3E,fp-e2dcf5c108ee44c6,80.205.119.95,United States,Metropolis,United States,Suburban,FALSE,2026-01-25 05:31:30,2026-01-25 05:43:30,12,1,3,14.5,71.53,75.2,2.85,31.27,FALSE,2026-01-25 05:31:30
BEH-309615,CUST-10098,DEV-731ED1BC6F49,fp-e965296fb5d24d2d,29.236.213.154,United States,Metropolis,United States,Suburban,FALSE,2026-01-26 06:41:45,2026-01-26 06:53:45,12,1,3,14.5,80.65,75.2,2.98,8.26,FALSE,2026-01-26 06:41:45
BEH-309616,CUST-11078,DEV-42DFB6B6B989,fp-f28ee88546134ee9,10.47.242.163,United States,Metropolis,United States,Suburban,FALSE,2026-01-16 05:19:59,2026-01-16 05:31:59,12,1,3,14.5,73.39,75.2,19.93,7.92,FALSE,2026-01-16 05:19:59
BEH-309617,CUST-11364,DEV-7812D6C4C373,fp-e2e2b3e6fe1c4a88,162.23.159.189,United States,Metropolis,United States,Suburban,FALSE,2026-01-20 05:24:12,2026-01-20 05:36:12,12,1,3,14.5,79.13,75.2,0.81,22.17,FALSE,2026-01-20 05:24:12
BEH-309618,CUST-10247,DEV-C6046E0581B2,fp-a6e9abc6012b4774,74.226.123.110,United States,Metropolis,United States,Suburban,FALSE,2026-01-14 21:09:27,2026-01-14 21:21:27,12,1,3,14.5,62.4,75.2,20.14,2.6,FALSE,2026-01-14 21:09:27
BEH-309619,CUST-10282,DEV-27E00852BAF7,fp-cdc65fb5175c430f,72.92.89.81,United States,Metropolis,United States,Suburban,FALSE,2026-01-23 10:12:23,2026-01-23 10:24:23,12,1,3,14.5,73.44,75.2,23.6,12.28,FALSE,2026-01-23 10:12:23
BEH-309620,CUST-11301,DEV-0F6B709AB44D,fp-cf2ac305cd3747d3,183.43.33.127,United States,Metropolis,United States,Suburban,FALSE,2026-01-21 06:03:48,2026-01-21 06:15:48,12,1,3,14.5,70.98,75.2,11.64,2.88,FALSE,2026-01-21 06:03:48
BEH-309621,CUST-11913,DEV-30FCF6B0FE91,fp-10357841afe34bdd,4.213.56.202,United States,Metropolis,United States,Suburban,FALSE,2026-01-15 03:33:23,2026-01-15 03:45:23,12,1,3,14.5,70.98,75.2,33.03,11.0,FALSE,2026-01-15 03:33:23
BEH-309622,CUST-10354,DEV-5DE9D2590685,fp-cc5638ba89034daa,27.96.136.202,United States,Metropolis,United States,Suburban,FALSE,2026-01-15 19:02:46,2026-01-15 19:14:46,12,1,3,14.5,79.7,75.2,8.1,29.97,FALSE,2026-01-15 19:02:46
BEH-309623,CUST-11507,DEV-75E031532A23,fp-6f2e3fbc3ee14b04,39.30.37.46,United States,Metropolis,United States,Suburban,FALSE,2026-01-25 12:25:32,2026-01-25 12:37:32,12,1,3,14.5,84.12,75.2,29.81,10.75,FALSE,2026-01-25 12:25:32
BEH-309624,CUST-10393,DEV-8E55DB8D6ECA,fp-430b2db94baf4bd6,190.197.233.166,United States,Metropolis,United States,Suburban,FALSE,2026-01-18 13:47:07,2026-01-18 13:59:07,12,1,3,14.5,61.57,75.2,22.92,16.9,FALSE,2026-01-18 13:47:07
BEH-309625,CUST-10357,DEV-CE1F713C2723,fp-2a1f916ed8c3425b,116.200.203.12,United States,Metropolis,United States,Suburban,FALSE,2026-01-16 23:37:10,2026-01-16 23:49:10,12,1,3,14.5,77.52,75.2,12.75,18.45,FALSE,2026-01-16 23:37:10
BEH-309626,CUST-11622,DEV-BBFCC60F5B14,fp-81230c5946764ce9,178.192.3.103,United States,Metropolis,United States,Suburban,FALSE,2026-01-23 18:52:21,2026-01-23 19:04:21,12,1,3,14.5,76.88,75.2,15.04,10.41,FALSE,2026-01-23 18:52:21
BEH-309627,CUST-11512,DEV-8E025C5AD926,fp-dec282eb7e4549c4,71.61.31.59,United States,Metropolis,United States,Suburban,FALSE,2026-01-15 21:43:33,2026-01-15 21:55:33,12,1,3,14.5,81.53,75.2,0.54,15.33,FALSE,2026-01-15 21:43:33
BEH-309628,CUST-10704,DEV-6F80DEA65817,fp-0886f91b19ca4c4a,7.88.100.203,United States,Metropolis,United States,Suburban,FALSE,2026-01-22 13:31:26,2026-01-22 13:43:26,12,1,3,14.5,61.28,75.2,13.45,32.72,FALSE,2026-01-22 13:31:26
BEH-309629,CUST-11096,DEV-6A235348105C,fp-c1900ffbd9684176,214.94.112.209,United States,Metropolis,United States,Suburban,FALSE,2026-01-20 18:47:13,2026-01-20 18:59:13,12,1,3,14.5,75.6,75.2,30.54,7.39,FALSE,2026-01-20 18:47:13
BEH-309630,CUST-11685,DEV-60674E7D956B,fp-296070868874492f,86.83.4.183,United States,Metropolis,United States,Suburban,FALSE,2026-01-23 19:46:48,2026-01-23 19:58:48,12,1,3,14.5,78.89,75.2,33.93,16.55,FALSE,2026-01-23 19:46:48
BEH-309631,CUST-11636,DEV-F11C81549EC5,fp-c4c4e50bf8514c20,37.78.215.165,United States,Metropolis,United States,Suburban,FALSE,2026-01-15 04:29:39,2026-01-15 04:41:39,12,1,3,14.5,75.14,75.2,28.09,22.61,FALSE,2026-01-15 04:29:39
BEH-309632,CUST-11375,DEV-200A1342EE45,fp-a65a1286abbd46ad,147.50.87.72,United States,Metropolis,United States,Suburban,FALSE,2026-01-19 15:49:01,2026-01-19 16:01:01,12,1,3,14.5,60.14,75.2,25.28,11.39,FALSE,2026-01-19 15:49:01
BEH-309633,CUST-11314,DEV-68BE9F4F6E0D,fp-7d2622f2f2304540,24.254.72.107,United States,Metropolis,United States,Suburban,FALSE,2026-01-19 21:16:32,2026-01-19 21:28:32,12,1,3,14.5,78.49,75.2,14.49,7.4,FALSE,2026-01-19 21:16:32
BEH-309634,CUST-10424,DEV-495423ADC377,fp-d65a9b398cb44f88,37.186.232.91,United States,Metropolis,United States,Suburban,FALSE,2026-01-23 04:48:27,2026-01-23 05:00:27,12,1,3,14.5,61.61,75.2,28.98,33.99,FALSE,2026-01-23 04:48:27
BEH-309635,CUST-10225,DEV-EFB0CBD8D8B0,fp-4df0e2b3352b453a,195.108.32.31,United States,Metropolis,United States,Suburban,FALSE,2026-01-21 20:52:12,2026-01-21 21:04:12,12,1,3,14.5,71.1,75.2,21.83,12.65,FALSE,2026-01-21 20:52:12
BEH-309636,CUST-10199,DEV-9D8BD7B218A1,fp-9f70ab2612ec449a,72.196.131.100,United States,Metropolis,United States,Suburban,FALSE,2026-01-19 21:26:12,2026-01-19 21:38:12,12,1,3,14.5,69.86,75.2,35.92,29.61,FALSE,2026-01-19 21:26:12
BEH-309637,CUST-11420,DEV-A60FCF26843C,fp-868fb56859404646,197.211.208.175,United States,Metropolis,United States,Suburban,FALSE,2026-01-20 20:26:54,2026-01-20 20:38:54,12,1,3,14.5,75.49,75.2,9.46,34.19,FALSE,2026-01-20 20:26:54
BEH-309638,CUST-11450,DEV-C271CD0BB907,fp-1cd5f9c5be5b4f29,32.59.195.47,United States,Metropolis,United States,Suburban,FALSE,2026-01-15 18:50:42,2026-01-15 19:02:42,12,1,3,14.5,66.23,75.2,36.92,0.99,FALSE,2026-01-15 18:50:42
BEH-309639,CUST-10878,DEV-D41BEEC321F3,fp-22bea3d102de4a8a,160.203.251.143,United States,Metropolis,United States,Suburban,FALSE,2026-01-22 04:42:12,2026-01-22 04:54:12,12,1,3,14.5,66.27,75.2,32.3,30.72,FALSE,2026-01-22 04:42:12
BEH-309640,CUST-10636,DEV-EF3E84D8AD1D,fp-ae7d01852d9a462d,179.244.43.210,United States,Metropolis,United States,Suburban,FALSE,2026-01-27 09:59:47,2026-01-27 10:11:47,12,1,3,14.5,75.78,75.2,34.95,16.02,FALSE,2026-01-27 09:59:47
BEH-309641,CUST-11163,DEV-29E80A2D4460,fp-5b269341aff04271,223.164.151.249,United States,Metropolis,United States,Suburban,FALSE,2026-01-27 10:07:41,2026-01-27 10:19:41,12,1,3,14.5,74.2,75.2,4.62,20.64,FALSE,2026-01-27 10:07:41
BEH-309642,CUST-11292,DEV-F505EB540A01,fp-83b200abb2ba45d3,196.181.77.123,United States,Metropolis,United States,Suburban,FALSE,2026-01-16 14:37:54,2026-01-16 14:49:54,12,1,3,14.5,82.87,75.2,34.57,9.03,FALSE,2026-01-16 14:37:54
BEH-309643,CUST-11580,DEV-84C9AB9AD6A1,fp-f588fb5ba6e44ca9,214.51.127.240,United States,Metropolis,United States,Suburban,FALSE,2026-01-23 09:53:28,2026-01-23 10:05:28,12,1,3,14.5,72.23,75.2,30.15,13.17,FALSE,2026-01-23 09:53:28
BEH-309644,CUST-11907,DEV-356B3C75F021,fp-39d55e693dd34aa0,103.230.111.125,United States,Metropolis,United States,Suburban,FALSE,2026-01-15 06:22:05,2026-01-15 06:34:05,12,1,3,14.5,70.77,75.2,0.54,11.5,FALSE,2026-01-15 06:22:05
BEH-309645,CUST-10174,DEV-D32C556B4B4B,fp-0bf4d6633c104360,223.40.83.217,United States,Metropolis,United States,Suburban,FALSE,2026-01-23 23:24:08,2026-01-23 23:36:08,12,1,3,14.5,80.79,75.2,31.24,20.56,FALSE,2026-01-23 23:24:08
BEH-309646,CUST-11391,DEV-804DBE2DA5F4,fp-16d10ead183d44d4,137.126.169.30,United States,Metropolis,United States,Suburban,FALSE,2026-01-20 08:04:49,2026-01-20 08:16:49,12,1,3,14.5,67.33,75.2,26.54,7.44,FALSE,2026-01-20 08:04:49
BEH-309647,CUST-11919,DEV-E34514F91847,fp-2200ae5887234a77,57.223.221.216,United States,Metropolis,United States,Suburban,FALSE,2026-01-24 01:42:14,2026-01-24 01:54:14,12,1,3,14.5,71.75,75.2,6.04,24.64,FALSE,2026-01-24 01:42:14
BEH-309648,CUST-11075,DEV-4077BF977992,fp-1ff36572045f40dc,128.32.241.249,United States,Metropolis,United States,Suburban,FALSE,2026-01-27 17:40:48,2026-01-27 17:52:48,12,1,3,14.5,66.6,75.2,5.95,19.28,FALSE,2026-01-27 17:40:48
BEH-309649,CUST-10879,DEV-6C683DF17903,fp-3416de6ed27344bd,111.103.247.169,United States,Metropolis,United States,Suburban,FALSE,2026-01-24 02:58:45,2026-01-24 03:10:45,12,1,3,14.5,83.87,75.2,4.58,22.9,FALSE,2026-01-24 02:58:45
BEH-309650,CUST-11225,DEV-32F662DCB200,fp-b85d7cd0e1464f6b,202.171.184.195,United States,Metropolis,United States,Suburban,FALSE,2026-01-17 15:09:49,2026-01-17 15:21:49,12,1,3,14.5,75.23,75.2,15.66,17.28,FALSE,2026-01-17 15:09:49
BEH-309651,CUST-11854,DEV-CA78AAEB03C5,fp-e3313c4661c040ff,15.93.39.162,United States,Metropolis,United States,Suburban,FALSE,2026-01-22 04:57:14,2026-01-22 05:09:14,12,1,3,14.5,81.63,75.2,1.98,13.84,FALSE,2026-01-22 04:57:14
BEH-309652,CUST-11294,DEV-E4E555BA8A5E,fp-9ffa058fb8c647e3,218.244.3.9,United States,Metropolis,United States,Suburban,FALSE,2026-01-20 22:45:18,2026-01-20 22:57:18,12,1,3,14.5,70.73,75.2,8.97,16.45,FALSE,2026-01-20 22:45:18
BEH-309653,CUST-10489,DEV-D3CAC4F441B7,fp-eb6fc4ff73b74b36,121.205.93.15,United States,Metropolis,United States,Suburban,FALSE,2026-01-22 10:01:54,2026-01-22 10:13:54,12,1,3,14.5,63.98,75.2,37.52,11.29,FALSE,2026-01-22 10:01:54
BEH-309654,CUST-10640,DEV-8C2C0E0607D2,fp-5462469b9cd54c14,64.146.42.160,United States,Metropolis,United States,Suburban,FALSE,2026-01-17 15:55:28,2026-01-17 16:07:28,12,1,3,14.5,70.2,75.2,25.58,11.3,FALSE,2026-01-17 15:55:28
BEH-309655,CUST-10457,DEV-4B7E0E811C1F,fp-8f457794407c4117,188.69.142.21,United States,Metropolis,United States,Suburban,FALSE,2026-01-19 22:05:14,2026-01-19 22:17:14,12,1,3,14.5,71.12,75.2,15.04,5.65,FALSE,2026-01-19 22:05:14
BEH-309656,CUST-11850,DEV-C97F221FE1EB,fp-30c90e6092b1413d,185.9.231.204,United States,Metropolis,United States,Suburban,FALSE,2026-01-23 01:31:49,2026-01-23 01:43:49,12,1,3,14.5,84.53,75.2,35.09,4.77,FALSE,2026-01-23 01:31:49
BEH-309657,CUST-11073,DEV-0F88C792A3B4,fp-bf3ccb1bb1e54ac7,125.194.125.91,United States,Metropolis,United States,Suburban,FALSE,2026-01-18 03:53:21,2026-01-18 04:05:21,12,1,3,14.5,66.44,75.2,25.41,9.96,FALSE,2026-01-18 03:53:21
BEH-309658,CUST-10204,DEV-2E9FC32639D1,fp-bed10c3d89c74263,196.182.6.59,United States,Metropolis,United States,Suburban,FALSE,2026-01-18 06:41:35,2026-01-18 06:53:35,12,1,3,14.5,73.63,75.2,7.57,29.53,FALSE,2026-01-18 06:41:35
BEH-309659,CUST-11307,DEV-B3960CF18221,fp-4ba1b6e7b06b41a4,185.86.198.194,United States,Metropolis,United States,Suburban,FALSE,2026-01-22 17:10:39,2026-01-22 17:22:39,12,1,3,14.5,63.35,75.2,18.72,14.36,FALSE,2026-01-22 17:10:39
BEH-309660,CUST-10464,DEV-8130CDF8AF9E,fp-94aa2a5344f345b5,168.231.98.26,United States,Metropolis,United States,Suburban,FALSE,2026-01-17 08:36:29,2026-01-17 08:48:29,12,1,3,14.5,69.87,75.2,15.34,19.06,FALSE,2026-01-17 08:36:29
BEH-309661,CUST-11297,DEV-ABB6B368C2A7,fp-027bc8736da84b11,175.52.95.165,United States,Metropolis,United States,Suburban,FALSE,2026-01-16 22:06:20,2026-01-16 22:18:20,12,1,3,14.5,72.73,75.2,16.65,20.7,FALSE,2026-01-16 22:06:20
BEH-309662,CUST-10120,DEV-3AC055EF42E2,fp-e876f810960e4498,150.60.99.74,United States,Metropolis,United States,Suburban,FALSE,2026-01-24 04:19:28,2026-01-24 04:31:28,12,1,3,14.5,62.37,75.2,12.48,25.89,FALSE,2026-01-24 04:19:28
BEH-309663,CUST-10343,DEV-8C2C0E0607D2,fp-1a7d451335394120,8.10.167.3,United States,Metropolis,United States,Suburban,FALSE,2026-01-26 14:11:10,2026-01-26 14:23:10,12,1,3,14.5,82.18,75.2,16.44,7.94,FALSE,2026-01-26 14:11:10
BEH-309664,CUST-10891,DEV-51AC05A34498,fp-2a7675725fce4d72,50.41.105.189,United States,Metropolis,United States,Suburban,FALSE,2026-01-24 03:46:20,2026-01-24 03:58:20,12,1,3,14.5,72.44,75.2,28.88,28.93,FALSE,2026-01-24 03:46:20
BEH-309665,CUST-10393,DEV-8E55DB8D6ECA,fp-92ae4bbe81db43ff,190.197.233.166,United States,Metropolis,United States,Suburban,FALSE,2026-01-17 03:09:25,2026-01-17 03:21:25,12,1,3,14.5,80.68,75.2,32.23,28.05,FALSE,2026-01-17 03:09:25
BEH-309666,CUST-11312,DEV-7812D6C4C373,fp-de4f85cf8d894a7b,195.84.15.163,United States,Metropolis,United States,Suburban,FALSE,2026-01-15 20:41:32,2026-01-15 20:53:32,12,1,3,14.5,63.24,75.2,9.0,6.37,FALSE,2026-01-15 20:41:32
BEH-309667,CUST-11206,DEV-9BDA9CECB2E9,fp-1d479c321632466e,64.51.133.185,United States,Metropolis,United States,Suburban,FALSE,2026-01-27 07:49:14,2026-01-27 08:01:14,12,1,3,14.5,68.04,75.2,33.05,34.58,FALSE,2026-01-27 07:49:14
BEH-309668,CUST-11214,DEV-5DE9D2590685,fp-82ab59da2a594edc,26.172.140.205,United States,Metropolis,United States,Suburban,FALSE,2026-01-22 19:20:16,2026-01-22 19:32:16,12,1,3,14.5,79.32,75.2,14.16,16.83,FALSE,2026-01-22 19:20:16
BEH-309669,CUST-10576,DEV-08671E9BA77E,fp-4a41407b1f544db3,216.91.137.24,United States,Metropolis,United States,Suburban,FALSE,2026-01-21 00:08:37,2026-01-21 00:20:37,12,1,3,14.5,75.24,75.2,11.28,8.23,FALSE,2026-01-21 00:08:37
BEH-309670,CUST-10748,DEV-9FFC0FE87A2A,fp-2a5bedbb35ed4c71,6.223.59.161,United States,Metropolis,United States,Suburban,FALSE,2026-01-25 02:12:07,2026-01-25 02:24:07,12,1,3,14.5,71.17,75.2,2.12,31.33,FALSE,2026-01-25 02:12:07
BEH-309671,CUST-10156,DEV-E81B62865A27,fp-a76e609f9d67456e,69.107.97.170,United States,Metropolis,United States,Suburban,FALSE,2026-01-18 02:27:16,2026-01-18 02:39:16,12,1,3,14.5,81.76,75.2,13.49,19.54,FALSE,2026-01-18 02:27:16
BEH-309672,CUST-10190,DEV-33E3120BB27B,fp-a027b0107db4463b,153.2.76.75,United States,Metropolis,United States,Suburban,FALSE,2026-01-16 00:58:16,2026-01-16 01:10:16,12,1,3,14.5,83.76,75.2,20.66,9.14,FALSE,2026-01-16 00:58:16
BEH-309673,CUST-11224,DEV-FFE7003D6B69,fp-6c5fdff88cc74f3d,181.152.151.217,United States,Metropolis,United States,Suburban,FALSE,2026-01-20 22:44:56,2026-01-20 22:56:56,12,1,3,14.5,81.95,75.2,26.19,32.13,FALSE,2026-01-20 22:44:56
BEH-309674,CUST-11030,DEV-221948490921,fp-809edac2d6bb4309,95.248.182.134,United States,Metropolis,United States,Suburban,FALSE,2026-01-26 16:46:02,2026-01-26 16:58:02,12,1,3,14.5,79.45,75.2,7.24,0.06,FALSE,2026-01-26 16:46:02
BEH-309675,CUST-11653,DEV-E073B9DE83A5,fp-247de18b3f0b4a4e,96.27.152.64,United States,Metropolis,United States,Suburban,FALSE,2026-01-19 21:17:20,2026-01-19 21:29:20,12,1,3,14.5,68.37,75.2,27.2,27.82,FALSE,2026-01-19 21:17:20
BEH-309676,CUST-11615,DEV-103DF0886489,fp-6dbf95a07bcf4e5f,149.200.149.239,United States,Metropolis,United States,Suburban,FALSE,2026-01-21 02:36:27,2026-01-21 02:48:27,12,1,3,14.5,74.82,75.2,6.38,6.04,FALSE,2026-01-21 02:36:27
BEH-309677,CUST-11638,DEV-51B6CB96B8B8,fp-7d6ae8e5e50e4f39,87.223.43.69,United States,Metropolis,United States,Suburban,FALSE,2026-01-18 06:10:57,2026-01-18 06:22:57,12,1,3,14.5,65.79,75.2,30.53,9.97,FALSE,2026-01-18 06:10:57
BEH-309678,CUST-10186,DEV-010913ED1DA6,fp-39cc802008a14840,180.227.84.250,United States,Metropolis,United States,Suburban,FALSE,2026-01-17 20:59:08,2026-01-17 21:11:08,12,1,3,14.5,67.95,75.2,20.78,18.54,FALSE,2026-01-17 20:59:08
BEH-309679,CUST-11537,DEV-63DE120ED39D,fp-d4b74f7d44eb4ea9,26.16.26.145,United States,Metropolis,United States,Suburban,FALSE,2026-01-27 17:24:26,2026-01-27 17:36:26,12,1,3,14.5,73.28,75.2,30.67,21.85,FALSE,2026-01-27 17:24:26
BEH-309680,CUST-11581,DEV-8E025C5AD926,fp-1cf1aefd01b54f82,59.145.50.34,United States,Metropolis,United States,Suburban,FALSE,2026-01-25 17:46:40,2026-01-25 17:58:40,12,1,3,14.5,66.72,75.2,36.37,11.08,FALSE,2026-01-25 17:46:40
BEH-309681,CUST-11993,DEV-913C10559EE6,fp-986edd2059b940d2,115.250.178.137,United States,Metropolis,United States,Suburban,FALSE,2026-01-18 12:02:35,2026-01-18 12:14:35,12,1,3,14.5,76.85,75.2,37.74,9.38,FALSE,2026-01-18 12:02:35
BEH-309682,CUST-11080,DEV-10642A7D9FF3,fp-b1bedfe0e35d46bc,211.134.250.222,United States,Metropolis,United States,Suburban,FALSE,2026-01-20 20:16:37,2026-01-20 20:28:37,12,1,3,14.5,61.41,75.2,27.92,34.04,FALSE,2026-01-20 20:16:37
BEH-309683,CUST-11935,DEV-49431FED42B8,fp-c17cbb1351284e93,189.239.63.177,United States,Metropolis,United States,Suburban,FALSE,2026-01-25 18:35:24,2026-01-25 18:47:24,12,1,3,14.5,70.31,75.2,22.97,0.21,FALSE,2026-01-25 18:35:24
BEH-309684,CUST-10913,DEV-04262BC7257A,fp-3bec0d3d6dc547a9,189.147.218.245,United States,Metropolis,United States,Suburban,FALSE,2026-01-24 09:58:56,2026-01-24 10:10:56,12,1,3,14.5,81.5,75.2,13.57,29.27,FALSE,2026-01-24 09:58:56
BEH-309685,CUST-11980,DEV-99440491E240,fp-b7b10163939f4fd2,52.145.115.213,United States,Metropolis,United States,Suburban,FALSE,2026-01-15 06:23:36,2026-01-15 06:35:36,12,1,3,14.5,77.37,75.2,3.57,4.41,FALSE,2026-01-15 06:23:36
BEH-309686,CUST-10954,DEV-60674E7D956B,fp-e44e553afd684e61,21.2.26.24,United States,Metropolis,United States,Suburban,FALSE,2026-01-27 12:17:47,2026-01-27 12:29:47,12,1,3,14.5,78.99,75.2,6.13,29.41,FALSE,2026-01-27 12:17:47
BEH-309687,CUST-10495,DEV-0A7FFE537012,fp-531b6724c2314a0c,23.148.12.249,United States,Metropolis,United States,Suburban,FALSE,2026-01-17 08:43:14,2026-01-17 08:55:14,12,1,3,14.5,80.21,75.2,17.05,23.47,FALSE,2026-01-17 08:43:14
BEH-309688,CUST-10463,DEV-1E08F38F2F2A,fp-e4f21005b9864f31,81.14.109.65,United States,Metropolis,United States,Suburban,FALSE,2026-01-23 16:17:30,2026-01-23 16:29:30,12,1,3,14.5,66.73,75.2,20.28,14.79,FALSE,2026-01-23 16:17:30
BEH-309689,CUST-10934,DEV-22DEC0BDE3D1,fp-d26491c2c6394638,67.232.100.32,United States,Metropolis,United States,Suburban,FALSE,2026-01-20 06:28:46,2026-01-20 06:40:46,12,1,3,14.5,75.51,75.2,7.2,15.99,FALSE,2026-01-20 06:28:46
