device_id,device_fingerprint,device_type,operating_system,browser,first_seen,last_seen,associated_customers_count,device_risk_score,is_blacklisted,created_at
DEV-20838A18CF7F,fp-e7a27d58e62e4117,Mobile,Windows,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,13.06,FALSE,2024-06-01 00:00:00
DEV-BB4BF3CECAF9,fp-3f20a5f8cd064943,Tablet,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,7.41,FALSE,2024-06-01 00:00:00
DEV-D12C204DB9D8,fp-7a018e38d0e2482d,Tablet,Windows,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,32.1,FALSE,2024-06-01 00:00:00
DEV-755FFF833178,fp-9769c2e108ff441d,Desktop,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,23.17,FALSE,2024-06-01 00:00:00
DEV-8DE595B78539,fp-ccc05380d09c4341,Mobile,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,33.79,FALSE,2024-06-01 00:00:00
DEV-BBFCC60F5B14,fp-6931a058b2624eca,Mobile,Windows,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,23.09,FALSE,2024-06-01 00:00:00
DEV-F8A0C8017C09,fp-fe748008c46c4b4e,Tablet,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,10.9,FALSE,2024-06-01 00:00:00
DEV-EA5AC21B072B,fp-bbfd3630ed9c41f5,Mobile,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,8.85,FALSE,2024-06-01 00:00:00
DEV-42DFB6B6B989,fp-2ce2827e89ed4697,Desktop,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,11.83,FALSE,2024-06-01 00:00:00
DEV-8BA362519FD7,fp-eac48b1b64634d26,Tablet,iOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,26.23,FALSE,2024-06-01 00:00:00
DEV-30FCF6B0FE91,fp-90cf86add580480e,Tablet,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,27.62,FALSE,2024-06-01 00:00:00
DEV-4A02594E8079,fp-0735a4110d754020,Tablet,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,7.32,FALSE,2024-06-01 00:00:00
DEV-B38C280EAAEC,fp-90b1f1d8b4784d80,Tablet,iOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,31.8,FALSE,2024-06-01 00:00:00
DEV-06CD92886FA4,fp-1e18658b40a44a1a,Desktop,MacOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,13.59,FALSE,2024-06-01 00:00:00
DEV-4E10C2D35B6A,fp-0ae20630d3d84196,Tablet,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,20.61,FALSE,2024-06-01 00:00:00
DEV-599AFFFF435F,fp-feb52509e6944658,Desktop,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,41.08,FALSE,2024-06-01 00:00:00
DEV-1821DF8C206D,fp-78b2d2921ca84da7,Tablet,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,12.93,FALSE,2024-06-01 00:00:00
DEV-FC2E73824745,fp-68e8c4be26244748,Desktop,MacOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,10.37,FALSE,2024-06-01 00:00:00
DEV-7812D6C4C373,fp-2cc1008d376648f5,Mobile,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,21.1,FALSE,2024-06-01 00:00:00
DEV-6093E4FFBB95,fp-710914ec2bae414d,Desktop,Windows,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,24.6,FALSE,2024-06-01 00:00:00
DEV-AE52210BCB58,fp-9b27d1fef0554f88,Mobile,iOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,2.05,FALSE,2024-06-01 00:00:00
DEV-6DAE085E8AB8,fp-e70bb73187824668,Desktop,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,43.25,FALSE,2024-06-01 00:00:00
DEV-AEA848F05E18,fp-e378967295f64d35,Mobile,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,8.1,FALSE,2024-06-01 00:00:00
DEV-74A5EA441D03,fp-3ffd772e98f84c90,Tablet,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,25.23,FALSE,2024-06-01 00:00:00
DEV-092B70B44599,fp-3d0c242c5f434fa1,Tablet,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,19.85,FALSE,2024-06-01 00:00:00
DEV-41FCD37AF362,fp-e96ea4992e204000,Tablet,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,17.04,FALSE,2024-06-01 00:00:00
DEV-4EADF23776E7,fp-57a5e5db0cea4839,Tablet,MacOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,5.91,FALSE,2024-06-01 00:00:00
DEV-AB7AB4D0688A,fp-5f7d6ad330ec4dde,Desktop,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,11.24,FALSE,2024-06-01 00:00:00
DEV-7BC169AA20B2,fp-b3d7dbbe44514945,Tablet,Windows,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,23.62,FALSE,2024-06-01 00:00:00
DEV-4A46311F27E9,fp-16ec41b8cec74338,Desktop,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,11.06,FALSE,2024-06-01 00:00:00
DEV-EBAE502A2457,fp-3877fd90b036417f,Desktop,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,25.61,FALSE,2024-06-01 00:00:00
DEV-0B6464FA8CA3,fp-e688968e5d2c4efa,Mobile,Android,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,30.05,FALSE,2024-06-01 00:00:00
DEV-78EDC91180E9,fp-9c6d08dbae0b47f3,Tablet,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,39.13,FALSE,2024-06-01 00:00:00
DEV-4A1431F48965,fp-d101689c8a5b493b,Desktop,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,30.77,FALSE,2024-06-01 00:00:00
DEV-E9D700C68390,fp-c243f69e8b444486,Desktop,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,21.06,FALSE,2024-06-01 00:00:00
DEV-477E0DCF0DEF,fp-41c9c4d6321e4f61,Tablet,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,22.81,FALSE,2024-06-01 00:00:00
DEV-6604EFE4CDCA,fp-20101e3dc3fd49fb,Mobile,Windows,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,42.77,FALSE,2024-06-01 00:00:00
DEV-363E0B1B59A0,fp-cc45db6028714f2b,Desktop,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,44.24,FALSE,2024-06-01 00:00:00
DEV-EE30104A87BD,fp-bd58ffa90fbf44e7,Tablet,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,20.48,FALSE,2024-06-01 00:00:00
DEV-74EA06C4D527,fp-cb4d183fafa047d4,Mobile,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,6.14,FALSE,2024-06-01 00:00:00
DEV-21A00174E440,fp-45d80fae10914e5b,Tablet,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,12.06,FALSE,2024-06-01 00:00:00
DEV-8852EF49669E,fp-3f82652e5267495e,Desktop,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,29.85,FALSE,2024-06-01 00:00:00
DEV-6A235348105C,fp-103ed188234548cc,Desktop,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,34.77,FALSE,2024-06-01 00:00:00
DEV-8788E24DFAAE,fp-d4fcba8b1974429a,Mobile,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,8.95,FALSE,2024-06-01 00:00:00
DEV-EA340A405687,fp-b61ac7e25afe4737,Mobile,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,32.1,FALSE,2024-06-01 00:00:00
DEV-8105C67FA49A,fp-ba2ba2f8e0c34e4e,Tablet,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,15.51,FALSE,2024-06-01 00:00:00
DEV-4EC569516E42,fp-4e4f874317004773,Tablet,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,18.69,FALSE,2024-06-01 00:00:00
DEV-5B603EF1DF12,fp-e4474f6fa4d74a9b,Mobile,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,32.54,FALSE,2024-06-01 00:00:00
DEV-75E031532A23,fp-3a05ca13c2e948f6,Mobile,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,8.85,FALSE,2024-06-01 00:00:00
DEV-3A73411E869B,fp-36a902a479a24e9c,Desktop,Android,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,17.65,FALSE,2024-06-01 00:00:00
DEV-5BCC5DDAD4F0,fp-034e5f9e28464746,Tablet,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,30.49,FALSE,2024-06-01 00:00:00
DEV-10642A7D9FF3,fp-6425281326004aae,Tablet,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,23.5,FALSE,2024-06-01 00:00:00
DEV-6AAC6591EDDD,fp-480999d6ff0e4c55,Mobile,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,44.86,FALSE,2024-06-01 00:00:00
DEV-B41E5FDF9593,fp-f1fb25873b1c4db9,Desktop,Windows,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,28.6,FALSE,2024-06-01 00:00:00
DEV-A1CB327E97A8,fp-131b354da5584f4b,Desktop,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,14.53,FALSE,2024-06-01 00:00:00
DEV-D84F2D956300,fp-62c1d58ad6a7457a,Desktop,MacOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,41.29,FALSE,2024-06-01 00:00:00
DEV-451605DA63C6,fp-d73624fa29a54b6c,Tablet,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,24.84,FALSE,2024-06-01 00:00:00
DEV-196F4C9D1F2A,fp-8106d5157b8c4036,Mobile,iOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,41.58,FALSE,2024-06-01 00:00:00
DEV-E70841A03A30,fp-bf19f24efb3b4d8d,Mobile,iOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,21.4,FALSE,2024-06-01 00:00:00
DEV-507C6ED29A2C,fp-34038a9c391e4eff,Desktop,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,19.39,FALSE,2024-06-01 00:00:00
DEV-9893CE7A9B01,fp-6cbeb7ad39014b37,Mobile,MacOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,21.98,FALSE,2024-06-01 00:00:00
DEV-153AB66BEA27,fp-72eedb39e61a4997,Mobile,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,23.56,FALSE,2024-06-01 00:00:00
DEV-FDDC675B10BC,fp-d82376d8e4b94232,Desktop,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,27.14,FALSE,2024-06-01 00:00:00
DEV-7DEEF05B5DE4,fp-cd39722c17e84c40,Desktop,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,28.05,FALSE,2024-06-01 00:00:00
DEV-B6FF35C1C262,fp-a9b4b8d21e314747,Mobile,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,5.82,FALSE,2024-06-01 00:00:00
DEV-C6528D6A1568,fp-8a9abc2cc2b84a5a,Tablet,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,0.39,FALSE,2024-06-01 00:00:00
DEV-71D101F56FFB,fp-e03e3b6570e943e6,Desktop,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,5.45,FALSE,2024-06-01 00:00:00
DEV-A51F8E0A03E1,fp-0a6adae33ce84168,Mobile,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,38.64,FALSE,2024-06-01 00:00:00
DEV-4AACC84604D2,fp-e52252a5507f4cd5,Desktop,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,22.31,FALSE,2024-06-01 00:00:00
DEV-869EEADF574C,fp-989fdcb75451430b,Tablet,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,4.12,FALSE,2024-06-01 00:00:00
DEV-A76CA8D8FC98,fp-f09ceb9a30b2495b,Mobile,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,35.2,FALSE,2024-06-01 00:00:00
DEV-8D41C4B77FFB,fp-a1333e3927054b38,Desktop,Windows,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,12.57,FALSE,2024-06-01 00:00:00
DEV-DAA6DA0B384E,fp-67c94157cef34ca2,Mobile,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,2.79,FALSE,2024-06-01 00:00:00
DEV-526FE02D30C6,fp-648a671444cb4216,Tablet,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,41.65,FALSE,2024-06-01 00:00:00
DEV-C32CA0F938D5,fp-6c53464fa9454a33,Tablet,MacOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,22.42,FALSE,2024-06-01 00:00:00
DEV-B94C651C7FF0,fp-01908c482c594a5c,Mobile,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,28.68,FALSE,2024-06-01 00:00:00
DEV-79D178A27EC3,fp-264cafbe86564c88,Mobile,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,4.22,FALSE,2024-06-01 00:00:00
DEV-4A4C35FEA6C9,fp-330564f40d5d474c,Tablet,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,4.66,FALSE,2024-06-01 00:00:00
DEV-280AAD51D06D,fp-a836ac237c8449fd,Tablet,MacOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,24.8,FALSE,2024-06-01 00:00:00
DEV-79534A85064E,fp-c42b937c8ed3404d,Tablet,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,38.24,FALSE,2024-06-01 00:00:00
DEV-9B71895C7EFA,fp-cb2ed79d39544d16,Desktop,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,11.02,FALSE,2024-06-01 00:00:00
DEV-66B451FE237A,fp-8cb68f6a8348469f,Mobile,Windows,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,38.9,FALSE,2024-06-01 00:00:00
DEV-C0EC4F213EE8,fp-73c6a5a6c234412b,Mobile,Windows,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,42.25,FALSE,2024-06-01 00:00:00
DEV-9EA234ECFEB0,fp-2064aebdb6174353,Mobile,Windows,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,38.53,FALSE,2024-06-01 00:00:00
DEV-0893B59B258C,fp-d5c2376ca62448a8,Mobile,Android,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,34.05,FALSE,2024-06-01 00:00:00
DEV-0D5A39B51C19,fp-8ca4c2acc6664c4c,Mobile,iOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,16.96,FALSE,2024-06-01 00:00:00
DEV-59AA69D3B800,fp-3b3281f36eab4f3c,Mobile,Windows,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,36.33,FALSE,2024-06-01 00:00:00
DEV-4FCD7EDEB02B,fp-67781288878142fb,Desktop,MacOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,22.31,FALSE,2024-06-01 00:00:00
DEV-DECF40D0AE5F,fp-3055bbf0850a4133,Mobile,Windows,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,7.1,FALSE,2024-06-01 00:00:00
DEV-C271CD0BB907,fp-73ecca9f143a4490,Desktop,Android,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,3.66,FALSE,2024-06-01 00:00:00
DEV-BE18C26505E5,fp-8e0853962ae6406d,Desktop,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,44.97,FALSE,2024-06-01 00:00:00
DEV-E6D2B88BBD66,fp-7a006d845a6949f8,Tablet,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,27.2,FALSE,2024-06-01 00:00:00
DEV-A6BBDCE99223,fp-7d5387eebe2c41f8,Tablet,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,8.99,FALSE,2024-06-01 00:00:00
DEV-3360E0CEDEF3,fp-cda91545f0eb465b,Desktop,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,22.09,FALSE,2024-06-01 00:00:00
DEV-65A7766E20FA,fp-5ee84c14c8ab438c,Tablet,Android,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,6.43,FALSE,2024-06-01 00:00:00
DEV-E863F19A531C,fp-75530433bca44ba0,Mobile,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,5.57,FALSE,2024-06-01 00:00:00
DEV-28C0949C5424,fp-4d65e0bfb501440e,Tablet,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,43.84,FALSE,2024-06-01 00:00:00
DEV-FA6311DA382D,fp-8f1909d6cff64b56,Mobile,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,33.15,FALSE,2024-06-01 00:00:00
DEV-97C207CE2AD9,fp-93fb6fdf2e94429d,Desktop,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,5.96,FALSE,2024-06-01 00:00:00
DEV-66156732D835,fp-cabf08a0835b435a,Tablet,MacOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,39.27,FALSE,2024-06-01 00:00:00
DEV-DB5236C2B62F,fp-5e256e40f9b542c8,Tablet,Android,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,28.57,FALSE,2024-06-01 00:00:00
DEV-5FBD5985BEE5,fp-0813e39873374a68,Tablet,MacOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,39.18,FALSE,2024-06-01 00:00:00
DEV-AF9BECF01205,fp-f4677003cd3d425e,Tablet,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,42.5,FALSE,2024-06-01 00:00:00
DEV-4A365CE52ABF,fp-c9c737ac60d04ec4,Tablet,Windows,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,35.05,FALSE,2024-06-01 00:00:00
DEV-E92DDE98F7FD,fp-253dd8395b954438,Desktop,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,6.21,FALSE,2024-06-01 00:00:00
DEV-8B3F097D8E2E,fp-f7bad6c257f543b4,Tablet,Android,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,34.35,FALSE,2024-06-01 00:00:00
DEV-8305F442BCE9,fp-9cae98a8488e4d67,Desktop,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,31.08,FALSE,2024-06-01 00:00:00
DEV-3D10A1E9479D,fp-c7525750cba64fbb,Mobile,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,32.3,FALSE,2024-06-01 00:00:00
DEV-D39F8A96D7CE,fp-572c94ab7faf4396,Desktop,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,19.93,FALSE,2024-06-01 00:00:00
DEV-C5CFB1F11230,fp-816276c761544cd7,Desktop,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,22.25,FALSE,2024-06-01 00:00:00
DEV-192A1BF34955,fp-192c724370a04b09,Desktop,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,39.37,FALSE,2024-06-01 00:00:00
DEV-0A9C45E34C5E,fp-414ff62cd2f04671,Desktop,MacOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,8.87,FALSE,2024-06-01 00:00:00
DEV-B290665685B1,fp-6ea87776b0e24084,Mobile,iOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,2.72,FALSE,2024-06-01 00:00:00
DEV-DAA42591DF0D,fp-83b8059a072543fc,Desktop,iOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,36.99,FALSE,2024-06-01 00:00:00
DEV-8A68B3CCA403,fp-0056bb058abb4d28,Mobile,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,39.04,FALSE,2024-06-01 00:00:00
DEV-0F38A55847F1,fp-e4368b5877f148f3,Tablet,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,19.1,FALSE,2024-06-01 00:00:00
DEV-D68D4752BAB7,fp-e0f69bd0b44e42a0,Tablet,MacOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,24.84,FALSE,2024-06-01 00:00:00
DEV-EFCB6EEA90A3,fp-69b5cd640cc34f0b,Tablet,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,10.68,FALSE,2024-06-01 00:00:00
DEV-C9B8B2943EE9,fp-89221cfb98394ec1,Desktop,iOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,23.6,FALSE,2024-06-01 00:00:00
DEV-561E512EECF7,fp-28fbd384c5d748c5,Desktop,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,19.09,FALSE,2024-06-01 00:00:00
DEV-3B64EC9921F9,fp-a1836f953f2a4ff9,Desktop,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,20.78,FALSE,2024-06-01 00:00:00
DEV-EDECBA118177,fp-e6e408c09493465d,Tablet,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,6.34,FALSE,2024-06-01 00:00:00
DEV-7D4424D7EC8F,fp-87b3bd947a394dd3,Mobile,Android,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,29.1,FALSE,2024-06-01 00:00:00
DEV-C19B024DB80B,fp-70867c6fa93c4a4a,Mobile,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,40.45,FALSE,2024-06-01 00:00:00
DEV-B882835054BA,fp-40c51feb5ca34b67,Desktop,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,21.81,FALSE,2024-06-01 00:00:00
DEV-E78F4B8B8047,fp-5dcb3fca04224a7c,Desktop,iOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,30.6,FALSE,2024-06-01 00:00:00
DEV-A654FE0F99AC,fp-975a108a64bf48fc,Tablet,MacOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,40.19,FALSE,2024-06-01 00:00:00
DEV-BB7FA48C55FC,fp-0da0c968e9324b77,Mobile,MacOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,22.56,FALSE,2024-06-01 00:00:00
DEV-FF9D13E1C5E7,fp-28a6f564ac924fd9,Tablet,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,17.37,FALSE,2024-06-01 00:00:00
DEV-CC66D4D46238,fp-7a3f7f3e816a4fe0,Tablet,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,10.28,FALSE,2024-06-01 00:00:00
DEV-A3348A712A3C,fp-d0b3baa811ac4925,Tablet,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,14.65,FALSE,2024-06-01 00:00:00
DEV-FD44F5D540A6,fp-5e56e1f1b7884912,Desktop,Windows,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,41.7,FALSE,2024-06-01 00:00:00
DEV-1A1541D46F09,fp-283bdcec71694037,Mobile,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,35.36,FALSE,2024-06-01 00:00:00
DEV-99C7AF2582CA,fp-4c19ae12e11f4698,Mobile,Windows,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,18.34,FALSE,2024-06-01 00:00:00
DEV-B3960CF18221,fp-1b88296eeb9142da,Mobile,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,22.88,FALSE,2024-06-01 00:00:00
DEV-7F50EA427990,fp-d631343e9f2d47d0,Desktop,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,12.24,FALSE,2024-06-01 00:00:00
DEV-168DCA8A507D,fp-630f1ca99e7f4fbd,Tablet,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,30.34,FALSE,2024-06-01 00:00:00
DEV-9EE3D7FCD37A,fp-6b16fbf399964853,Desktop,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,19.6,FALSE,2024-06-01 00:00:00
DEV-D657A029C79F,fp-842e59dfb137495f,Desktop,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,40.71,FALSE,2024-06-01 00:00:00
DEV-28B6C85BC5D4,fp-1ce9d537746c4b7e,Desktop,iOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,15.47,FALSE,2024-06-01 00:00:00
DEV-ABBCAEB03DAA,fp-4a00c6dee9494f21,Tablet,Windows,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,34.53,FALSE,2024-06-01 00:00:00
DEV-17C7A214F9AE,fp-4aeb9fb6fc2f4c81,Tablet,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,0.77,FALSE,2024-06-01 00:00:00
DEV-010494F7D39C,fp-339e175e2f0e4c05,Tablet,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,17.62,FALSE,2024-06-01 00:00:00
DEV-A3F0C07D9F5A,fp-3c8501b782cd4b23,Tablet,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,6.0,FALSE,2024-06-01 00:00:00
DEV-FEBAE13B6C75,fp-a922038bc563439a,Mobile,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,30.45,FALSE,2024-06-01 00:00:00
DEV-98D6633C7F17,fp-2900fcf563e54e2e,Mobile,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,3.77,FALSE,2024-06-01 00:00:00
DEV-992E4ACEA5C9,fp-464453de68324c60,Mobile,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,16.54,FALSE,2024-06-01 00:00:00
DEV-167F318CD85C,fp-19d634fb400447cc,Desktop,Android,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,40.45,FALSE,2024-06-01 00:00:00
DEV-369B195284AB,fp-1957136f78cf4e6b,Desktop,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,41.82,FALSE,2024-06-01 00:00:00
DEV-54C498AABD38,fp-68b5c65449404d98,Desktop,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,10.87,FALSE,2024-06-01 00:00:00
DEV-2D7747995309,fp-f566101092234d26,Desktop,Windows,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,18.01,FALSE,2024-06-01 00:00:00
DEV-D059042B3AC4,fp-d54a6494ed884eea,Mobile,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,31.15,FALSE,2024-06-01 00:00:00
