customer_beneficiary_id,customer_id,beneficiary_id,first_transaction_date,last_transaction_date,relationship_risk_score
CBEN_c9678b2b5b30420b801dbcbca1776ea6,CUST_cead050c0caf41de8c43502331c4945a,BENE_daa175d4d3464f05a7ce6bd7ce863ba0,2025-10-20 22:06:25.230013,2026-05-26 22:06:25.230013,90.65
CBEN_8a7d047949444142a8a76a29f512b6cf,CUST_b8bf6f89422a4350a6a4aaa3bb7c9c6d,BENE_4a6fb6ad5b954de8804b90c4debeb42a,2025-06-25 22:06:25.230013,2026-04-15 22:06:25.230013,22.81
CBEN_45e44020a3764643a0f72f8c876e7260,CUST_8e3c499436f544ea8fa959da2e6be38a,BENE_745c0bc086944ca7953a785921aed973,2025-11-02 22:06:25.230013,2026-05-06 22:06:25.230013,20.97
CBEN_3f1d7c3b64cf425184560d7aa1899700,CUST_dc9ba2ca29de4201b2c9b88ef305a6bb,BENE_eeadce7a0696429cae182bbf9f73860d,2025-05-29 22:06:25.230013,2026-05-07 22:06:25.230013,41.96
CBEN_484800804eaa46d6b7da13fd7820cab4,CUST_441a01e267ba403fa975d3a710041e60,BENE_a91b22540692474fafeeb9bc414a8d7f,2025-05-12 22:06:25.230013,2026-04-28 22:06:25.230013,37.43
CBEN_ecd2b0edb423447fb6319f7f261dd913,CUST_5d790bcd8ed547619da9b5001757e47e,BENE_455eb7e8d4f2403ca581e5dfa4d1d094,2026-01-01 22:06:25.230013,2026-05-29 22:06:25.230013,8.07
CBEN_8f6040fb4fcc4cfc8f4308e824d293d2,CUST_afce484ff2684100a3d59eb1535a9506,BENE_8efdbaf889af438b83cb7162eac371cd,2025-10-22 22:06:25.230013,2026-04-15 22:06:25.230013,42.37
CBEN_ce5da0f4222a43fabd55dddfe082685f,CUST_12d15aac833d4c3e8b4d55f68a7890f5,BENE_e9b4a2793f374b76871cc67b95ea9d7c,2025-12-18 22:06:25.230013,2026-05-18 22:06:25.230013,1.31
CBEN_f12f6d0ca444414387b63204afd7b76a,CUST_e39fdfd65562440e83335cafb8345744,BENE_47a783ac64d6411a8f747b45a3c86ba7,2026-01-07 22:06:25.230013,2026-05-11 22:06:25.230013,46.71
CBEN_56a0544516a0481ba63b2b34c0a85e07,CUST_ed20ee479b0945548c9763dc3e70eca1,BENE_ee4c0c4838ba44a386e37059b0f1a89d,2025-11-28 22:06:25.230013,2026-04-28 22:06:25.230013,19.78
CBEN_97402bb98c19418a9aec9ada1219c268,CUST_615f02b822ac4e5c8d1616ab01b3078e,BENE_834bf4178afb4d7aaf6fca5229e88734,2025-06-18 22:06:25.230013,2026-06-08 22:06:25.230013,9.62
CBEN_95af2bd1fc9745638c56b3b4112110ef,CUST_7b80893844b74a74b37c284370c8648f,BENE_bdf29547819e43f6920a223ed7f555f8,2025-07-19 22:06:25.230013,2026-05-23 22:06:25.230013,24.61
CBEN_d73573e50b534954a785779e6873476a,CUST_3af629b683954915a8fdcecbe42c61bf,BENE_ce581cf8797f4791a968fa325aca799c,2026-02-13 22:06:25.230013,2026-05-25 22:06:25.230013,46.39
CBEN_b584b88241ec4c28931528a0630f7774,CUST_fae9d93e93064e9cabefff042f9ab814,BENE_599035e56fa846a49e1cf6ddfa4638cf,2026-04-06 22:06:25.230013,2026-05-18 22:06:25.230013,26.39
CBEN_30f15b1f486a460ca818bec3a10008e7,CUST_d289951b0afa44d39b33d0a1a58334f1,BENE_56f920db73c943d682c19bbd2961cc69,2025-08-01 22:06:25.230013,2026-04-13 22:06:25.230013,34.34
CBEN_e32b496d352d494681fab7bbe4fe1787,CUST_a2e56e1ec2f94d54a21e3cca433f0314,BENE_d0705fc7de0e40338dc8bc2221be3df4,2025-08-02 22:06:25.230013,2026-04-23 22:06:25.230013,16.75
CBEN_73a0969a4f574aebb2c479d153deabcb,CUST_47ff490f9cd74bfebbe41e922f49b567,BENE_aa84aa3b9745411180cdbd5e4b39908b,2026-01-17 22:06:25.230013,2026-05-28 22:06:25.230013,39.43
CBEN_4418b26fa21a44a1b37337340b36b458,CUST_85b3ec4c22be441aa2914a26ec04117e,BENE_c97da0308eb34010a15ff348d998d96a,2025-05-25 22:06:25.230013,2026-04-27 22:06:25.230013,8.01
CBEN_a0903b17e61040d5b1dd41b713cc233c,CUST_08a397bc5d434a9da18dae1f2b38c795,BENE_54e710ff1afb49aa99264df579428f0d,2026-03-18 22:06:25.230013,2026-06-06 22:06:25.230013,36.7
CBEN_3b6ec0898bc34864bfb3b77d5b390f3b,CUST_76aa7afc39974df199b6881b70a12df0,BENE_15ac8382e5ec42c88aeebd81f345169a,2026-04-04 22:06:25.230013,2026-04-29 22:06:25.230013,7.52
CBEN_80553c36b803406da30ab030e896f896,CUST_5bce3a7382ce408d89d40f79d05bbfda,BENE_29b70c35a58d4feeb2794362a2d664c5,2025-05-07 22:06:25.230013,2026-05-22 22:06:25.230013,6.64
CBEN_94d356ace909466293aa31d2fa9a3f15,CUST_5e35aa8b52ac423a84a7c2f46f664012,BENE_8224ab981e9649009ff9694626ad32a0,2026-03-17 22:06:25.230013,2026-05-27 22:06:25.230013,11.3
CBEN_222566c6f0c648adb369586b25e57015,CUST_e3cbb61dbd354ac19c13b33290bc0247,BENE_c4d841ac530945399a77f6a74a12222d,2025-07-05 22:06:25.230013,2026-05-09 22:06:25.230013,32.03
CBEN_86fd82dccecf408fad9c027de4e65f63,CUST_44cb68ee0aeb4dbe85e37c48948b239d,BENE_8c111d20da0046cd93ac30a7d2a4ed6b,2025-07-01 22:06:25.230013,2026-05-20 22:06:25.230013,18.65
CBEN_63e4b0023ff3474c8e6045f08c730d4c,CUST_aad2cd7d07b04612967a4826b52eb85d,BENE_bba32218d01a40359a9f2b795f06b2b7,2025-12-24 22:06:25.230013,2026-05-17 22:06:25.230013,41.78
CBEN_89a07c0f623f4c74ac9d132660628cf8,CUST_9916528672024ceda975e0351fa331f6,BENE_37771d29d27a4a60b9eaf206246266cb,2026-03-14 22:06:25.230013,2026-05-31 22:06:25.230013,4.85
CBEN_eeb8e599f9614fab9e2230a5210ac2d1,CUST_08c26179cc7e40a5ac2b8e28d21f72a0,BENE_60b5acef488e4e4e9f2d684b93417754,2025-05-06 22:06:25.230013,2026-04-23 22:06:25.230013,20.57
CBEN_7a8255d9be4f43e1842bfb21cadeb11f,CUST_73ecc933ff65455881c6212b614ff2f2,BENE_6d8b8ee497584a32b1f888b1784365b3,2025-07-06 22:06:25.230013,2026-05-27 22:06:25.230013,20.15
CBEN_937c35e6341a45f0806b468f050154c1,CUST_bd4180bfaa3d47009a0ce7f683498b69,BENE_56ea758ea7f14c01bae540e4c58c2322,2025-09-10 22:06:25.230013,2026-05-03 22:06:25.230013,13.99
CBEN_35306906f1174e298a1a6de9615fcbdd,CUST_7be15b3e8d4f49c2bbfe385def52efdd,BENE_c707c2dab0d14233a8d28afe5bca52e9,2026-01-04 22:06:25.230013,2026-05-13 22:06:25.230013,43.57
CBEN_ec80d5c444f1485da498af832cff22f2,CUST_e243bc324738453eb2b4b8afea53cd39,BENE_a0196f03b9e94fb9a7d99a2215d34c4d,2025-07-25 22:06:25.230013,2026-05-15 22:06:25.230013,36.54
CBEN_09666049de904b53b2a136d338be301c,CUST_10e7c41a3cdd4346be7b24b10ac22793,BENE_757b49588e9c47d48eecbb55b21f5c1a,2025-11-06 22:06:25.230013,2026-04-30 22:06:25.230013,3.55
CBEN_5ee1b912095e48ba8c17d54624b5ec51,CUST_fd121a4709024f3ca83a72f938b48d98,BENE_f87010f6d3594070ade57836ba300b02,2025-06-19 22:06:25.230013,2026-05-09 22:06:25.230013,27.1
CBEN_6067fde1c04f49f58c76885277d89977,CUST_1ebecec93a314796a0a0c5aa2b0ebdf0,BENE_fa06dbc8ba0d4d64815111df19a9ae71,2025-10-28 22:06:25.230013,2026-04-15 22:06:25.230013,34.69
CBEN_b2b7e02227d94303874e9eace15f8c41,CUST_08a397bc5d434a9da18dae1f2b38c795,BENE_d3196e4e03b34890b8d9a3db7fb4ee14,2025-12-19 22:06:25.230013,2026-04-24 22:06:25.230013,32.16
CBEN_6194a5870b6d4884937f80d62953df58,CUST_052828af3ba64426a6884a819e499775,BENE_b8fd2e9b58db42db9912dd76233eaf4e,2025-11-03 22:06:25.230013,2026-05-21 22:06:25.230013,40.07
CBEN_555c8275849942dea2a69b6844f5c4b4,CUST_f2c254fc66eb49b58d9ec5940c4d280b,BENE_89d3ee983ed3404da8d5a3d1bc4534f8,2025-10-28 22:06:25.230013,2026-05-24 22:06:25.230013,34.81
CBEN_a59e53e0260e4eaf8847bbfbe7fe54fe,CUST_dc51ed3178394950a0d2d3365ee1c80c,BENE_daa175d4d3464f05a7ce6bd7ce863ba0,2025-06-09 22:06:25.230013,2026-05-15 22:06:25.230013,84.94
CBEN_29467c24b3664fb891281ffb145d7c09,CUST_b80a1700e159465daf7a1f015d561e3c,BENE_5803cafd955e436a97e1303793a22d90,2026-01-03 22:06:25.230013,2026-05-08 22:06:25.230013,42.67
CBEN_dc8199132edc41a7b971abc424154fac,CUST_c7423b996e884893a55c9b906711ee4b,BENE_1a5b66ce16d74f0ba4c77b67037e5909,2025-06-17 22:06:25.230013,2026-05-20 22:06:25.230013,43.58
CBEN_19a672f807aa433e94bc4c4d7fe6a4fc,CUST_35a8ebb8abc14615a75aef3b9f2bc759,BENE_71a226beb627444297e97fe3a4604402,2026-01-21 22:06:25.230013,2026-05-05 22:06:25.230013,10.45
CBEN_32eb8f488c0e4bbd80305e5ee945e1ef,CUST_b3aeab3329604ff7b2b499831da7c212,BENE_cd03639c6ffb4a3c814caf50d54c1f17,2025-07-27 22:06:25.230013,2026-04-28 22:06:25.230013,27.18
CBEN_62d7cb1a5e354b92996e05594d45aa47,CUST_18c52dd5a9c744a5b1e257744adab298,BENE_92d8df0ef50c4b76bed980e8f1e2179e,2025-05-09 22:06:25.230013,2026-05-14 22:06:25.230013,5.44
CBEN_2cb7c21a1ce54792b09b8e526f2d328b,CUST_5e946c3020264f9d8e794dcc9d703309,BENE_5dc70618852c437ca2be65393d6e549a,2025-09-08 22:06:25.230013,2026-05-14 22:06:25.230013,11.48
CBEN_6c0d20f57a174891a72bc41929336482,CUST_b08ea996eca74d54a56fc6a9b349b412,BENE_4229af824efe43fb8822fbd4f7497588,2025-11-08 22:06:25.230013,2026-05-28 22:06:25.230013,39.65
CBEN_a05d819662f147b3b8f767553daf944f,CUST_19297e73d8d449da9b4ded6d3d742806,BENE_568365f95f724e1391915101d5f468bb,2026-03-24 22:06:25.230013,2026-05-01 22:06:25.230013,4.09
CBEN_a0b394d50e2f4121bc3ffddde8894ee4,CUST_aab83e869418448fa14783c6ff6c6cf1,BENE_65c7caef543c403ba3fc6ffa11a55cd3,2025-10-19 22:06:25.230013,2026-05-23 22:06:25.230013,36.58
CBEN_1e3623db693a4179b449198343e64bb0,CUST_cef5f7d0c53442079333bf8579ca8a55,BENE_a67f31d6e6b641db9a9e0d09a613dcb7,2025-09-28 22:06:25.230013,2026-05-07 22:06:25.230013,8.61
CBEN_e66304c617b7444dbd27066837682cb9,CUST_70498775f7f7486fb001760a40cf4ba6,BENE_842eab924f5a4a07b1804c4dd132045d,2025-06-04 22:06:25.230013,2026-04-19 22:06:25.230013,23.22
CBEN_2eb6070ce710456e995cbb12b2081fa5,CUST_0c221379dbbe4234b4277bc36eba63dc,BENE_8f80c353a4804a5380a11d6257427874,2026-04-08 22:06:25.230013,2026-04-21 22:06:25.230013,17.81
CBEN_dacb6a18ac5f4f9a9b33d064473924b3,CUST_34522a0faaf9439b82fadf7c701d0faf,BENE_2498cd738b0a4307aba0aa39c1e6a146,2025-11-29 22:06:25.230013,2026-04-27 22:06:25.230013,28.69
CBEN_8592b225b3ec424fa59de786768ceb8f,CUST_a10cf2fc5ff8460d91b65d05e5952e09,BENE_b1affc624dc343b3ae0dd0bad76bc6c6,2026-03-05 22:06:25.230013,2026-04-26 22:06:25.230013,46.6
CBEN_f78d5af916404a8393cb7078546a2dba,CUST_8fd7cf07c6c34ef9b921c22bbf02b8de,BENE_e030576c3fc44344aeb06a73b072a61c,2025-11-28 22:06:25.230013,2026-04-13 22:06:25.230013,1.58
CBEN_07d753632b3346e589d4505050e20bc2,CUST_1747867c3261463eba2bd3fd90936a71,BENE_9ad964152f3c4c98b5cb89ec75ee6f99,2025-09-03 22:06:25.230013,2026-05-16 22:06:25.230013,32.15
CBEN_202ad074a7024d3889296910d3f5b8e9,CUST_14a6402b7be441c7b087fbbfb7d38115,BENE_5e659bde67cf4422a9812335093afb5a,2025-08-01 22:06:25.230013,2026-05-14 22:06:25.230013,17.67
CBEN_f199f86d911d43ef80a1fda3760ce330,CUST_811f113e94364ce989493b3f6556645d,BENE_ad6d8242a2f6441aab80b5780a628764,2026-01-08 22:06:25.230013,2026-05-12 22:06:25.230013,24.12
CBEN_851ea51b30ba461e9d861711ec988aeb,CUST_579f58e05a0c45d2b5b10f12af25709d,BENE_58dc9ab02c6c4840a0d44ffe269cd8cc,2025-05-18 22:06:25.230013,2026-04-18 22:06:25.230013,32.43
CBEN_9afac85dcf844e8aba47d04e6167b926,CUST_8cd1aaecebc946fea2ad9274291d0ac2,BENE_c975ffbe2cff47558a6ca43ca8d88c00,2025-11-21 22:06:25.230013,2026-05-01 22:06:25.230013,44.56
CBEN_0754be2130494307b2437f57d3f6ee01,CUST_9f0f5915fb6a454ea297c50198e8e5c7,BENE_e9bc4b1d978c4681b7ad8e98acbea4e6,2025-08-19 22:06:25.230013,2026-05-17 22:06:25.230013,40.17
CBEN_6ccf4ee4a9e54f84b62421c1b14905cd,CUST_2eac1a4b88d848fb88c4aec1d2741018,BENE_45de0a38db644ca189954dac1ef19c55,2025-10-14 22:06:25.230013,2026-06-02 22:06:25.230013,10.02
CBEN_7402417486164226abf2e31d6b34c036,CUST_8cee219c8b0d4c79a4c877e68c74c0bd,BENE_daa175d4d3464f05a7ce6bd7ce863ba0,2025-12-04 22:06:25.230013,2026-05-23 22:06:25.230013,98.08
CBEN_7b6bdcbe1beb4fb9a5457dee204830f3,CUST_3d455081cd8f4f6083b1ea8f713b0674,BENE_d402be1a3542423489a8265bde112cc7,2025-09-11 22:06:25.230013,2026-05-29 22:06:25.230013,41.08
CBEN_238e9277f5154626996b0a064acff1b8,CUST_72f9f591f04c48059f2880cdc673ec19,BENE_a31142e1b26d4dcb8ab33ae8d475fd01,2025-12-21 22:06:25.230013,2026-05-25 22:06:25.230013,15.1
CBEN_c4de63c59d124f0c91dc54d52554b350,CUST_807d6684fa3447a788476ca3efac567b,BENE_2fc8a10c11e944c39d441c19933438a2,2025-06-07 22:06:25.230013,2026-05-19 22:06:25.230013,21.1
CBEN_0e7699a4e9fe4ae6aa52f39ae3e8eea0,CUST_8405e03b86454225b67183e708e28530,BENE_c5374ddc3bc74ba5897278416211db7b,2025-10-23 22:06:25.230013,2026-06-02 22:06:25.230013,16.73
CBEN_13d1d8f539ad4919ba43ea59094419d1,CUST_0fba7b26b9864946954fee2e3735647e,BENE_6dffaf5f526548a5a7be5c031d461e8d,2025-07-12 22:06:25.230013,2026-05-30 22:06:25.230013,7.74
CBEN_5bbe4e632b1645baa71e15dddb24c9b4,CUST_408a8b2030d44f03809eccc9222fa272,BENE_3bdc46173ae64d1cb212db1f1b3c1cdb,2025-12-22 22:06:25.230013,2026-04-15 22:06:25.230013,2.64
CBEN_3d60d5344f4841b7a3a691a8982ba1c8,CUST_b3aeab3329604ff7b2b499831da7c212,BENE_e8977fb05c434578b3f802b188ac6a23,2025-11-08 22:06:25.230013,2026-05-08 22:06:25.230013,20.06
CBEN_6b9999386d26440ebf91259b3ec352dc,CUST_ba894206744e4de58041943917ab7fbb,BENE_30a848943de24ed4a3ac836ad1ca2606,2025-10-17 22:06:25.230013,2026-05-03 22:06:25.230013,21.35
CBEN_ced1af0b0b874788b82981b88b2a193c,CUST_4226f06e94a44409be9922ef35b3eb2c,BENE_b1fbf912544b44bdb42e227e366a798d,2025-09-13 22:06:25.230013,2026-04-22 22:06:25.230013,40.95
CBEN_3b6a8ebfc4194dbea4650bb52cd6ff65,CUST_d016b682780e4443b01c832942b9d349,BENE_83c176e7bae342f7b605d40da3d249ca,2025-09-01 22:06:25.230013,2026-06-03 22:06:25.230013,8.39
CBEN_49693f9cea034aa19d72897eb18d2777,CUST_d8ca241e4f4e4f9bb55edff2ab514322,BENE_86fc350d09e84d2481e7e7f6e14482e6,2025-06-25 22:06:25.230013,2026-04-11 22:06:25.230013,27.41
CBEN_99e9185632ce4548b1ea8e5ac403b1f6,CUST_68e228db11d94a9b95ae5807e7c4f4ba,BENE_ebe74b9014534a79989b4524384fb78b,2025-12-20 22:06:25.230013,2026-05-25 22:06:25.230013,38.69
CBEN_01e0ae9a7be740ad8c75a6d72f2e7687,CUST_6600535dee3b4659902379b926321056,BENE_c015262b56c74d1eaa8dd0677fcef0ad,2025-11-09 22:06:25.230013,2026-05-23 22:06:25.230013,4.88
CBEN_7060d802c6ae4c1888af6995befb2836,CUST_0a53a572475b4eba97112ed8a25f56b3,BENE_30a848943de24ed4a3ac836ad1ca2606,2025-09-27 22:06:25.230013,2026-05-08 22:06:25.230013,39.94
CBEN_da7eb4e18b5b47e4b5ffe4d128a832ad,CUST_107641bc95de4a7982902f6256bdc5ee,BENE_fa06dbc8ba0d4d64815111df19a9ae71,2025-09-26 22:06:25.230013,2026-05-02 22:06:25.230013,36.6
CBEN_46cbc65ee95b4e92a498745fd3d3fd84,CUST_6263068edb734eba9195be0ead2ca25f,BENE_daa175d4d3464f05a7ce6bd7ce863ba0,2025-12-27 22:06:25.230013,2026-05-07 22:06:25.230013,87.61
CBEN_2fb5fbe903a0487fb4616fe94efa4c45,CUST_9e2f2e0ce91842599c0909b3b190dac2,BENE_1060953f82a44941af153108b05657f0,2025-10-02 22:06:25.230013,2026-04-26 22:06:25.230013,8.25
CBEN_1a67a0fc07a043d981d2f60034b437da,CUST_9af7acf1f1ae47988010c89ced6a598f,BENE_0d513ed283ee4ceeb1d19ca9c8dcdffa,2025-05-31 22:06:25.230013,2026-06-02 22:06:25.230013,40.37
CBEN_92865acf3d4c4e39ad2ad6f0ac188e78,CUST_d3a267f3da5049689b4ed574606ab09a,BENE_a9b10a56894b4ef8bb95ba77919bbd68,2025-05-16 22:06:25.230013,2026-05-01 22:06:25.230013,11.19
CBEN_ed1062cbcb1e4167bec5d0be54ece305,CUST_b2eb3d8e8ebb4a2b8cd4deecab28eca8,BENE_88733d95999844698fd48a25604b1fc1,2025-08-11 22:06:25.230013,2026-05-26 22:06:25.230013,37.68
CBEN_87627fa44b8240b8bf30f92f738fe622,CUST_91eb67cda1564400ac2599c3c50f47a0,BENE_6546999cbdd64210974fc93c44ecf63a,2025-05-18 22:06:25.230013,2026-04-28 22:06:25.230013,32.89
CBEN_11725bdc8b4044488d1033f03762e0ae,CUST_dffd8847b1f94d2d823caa76fcb820b7,BENE_8076df54ffb14700b9de867701b9844e,2025-06-01 22:06:25.230013,2026-06-05 22:06:25.230013,25.96
CBEN_f56a7810d5b24243869f1afd89b9d0d4,CUST_2415509c7c6b40cd94bda3177e793831,BENE_2c5229e03a64439a8cb235aada7ed026,2025-12-16 22:06:25.230013,2026-06-03 22:06:25.230013,38.03
CBEN_e4371bc9d90c49b7be688404b26ff724,CUST_4586c8d02d314a0fab33c30a14e41152,BENE_584cf7706b394f4a8f71009c93f397f1,2026-02-28 22:06:25.230013,2026-04-25 22:06:25.230013,19.54
CBEN_afce0173d24a477fae3b155392037b7b,CUST_ebba866820ec472e832f8d8ae1e49bf3,BENE_6bb2fc3eb7704f24b2058f1b4c26f144,2025-05-08 22:06:25.230013,2026-05-07 22:06:25.230013,21.09
CBEN_85591ca4abd34888814df029747222f9,CUST_052828af3ba64426a6884a819e499775,BENE_ca8657829ace4c44928e810de9665a1e,2025-11-26 22:06:25.230013,2026-04-13 22:06:25.230013,41.3
CBEN_bfe6bd7ff86a46e09f42e6dc653a84af,CUST_cb9004113e4a4a948cc90ef2f5224d76,BENE_9dc48d1a6d454771819beb4b7bbe4027,2025-08-24 22:06:25.230013,2026-05-06 22:06:25.230013,49.34
CBEN_47690597504a4368afc2bf9ff8e10ba5,CUST_ab2278080e644c719723bc87b3bb6514,BENE_12696d895a0b4437b9294bbde7b8c6e7,2025-07-15 22:06:25.230013,2026-04-11 22:06:25.230013,22.52
CBEN_4e1539caeb8544a1a94d45d8f68e9003,CUST_e708cd7071ae4886ba424774945c0baa,BENE_e79af26a50a7457cbeb1a44aa2ac3e1b,2026-02-02 22:06:25.230013,2026-06-08 22:06:25.230013,22.88
CBEN_d4013b21d7054a268f2a2be42c6a4e0e,CUST_9419bdbd6a7643f7b0565b0392353318,BENE_3c089cf6f8374c61a10e3fb92c47aa61,2025-07-12 22:06:25.230013,2026-06-03 22:06:25.230013,48.78
CBEN_ee08d42ce4b24e66921e92cbfe5f67ad,CUST_71c94b10fb644059a6d7de33fb4a3864,BENE_daa175d4d3464f05a7ce6bd7ce863ba0,2025-09-16 22:06:25.230013,2026-04-30 22:06:25.230013,77.6
CBEN_9439ab129d8a4ab4bf6dd5adb0a450e0,CUST_27911afbea944ca598c6411780ea3284,BENE_e6a4ec38a2374235a2f5b9edda1773b2,2026-02-11 22:06:25.230013,2026-04-27 22:06:25.230013,27.43
CBEN_5e91ecc2751d43728bcb9272744b4502,CUST_7c23649786d34f52a2580898faeb1bb1,BENE_daa175d4d3464f05a7ce6bd7ce863ba0,2026-01-27 22:06:25.230013,2026-05-14 22:06:25.230013,92.59
CBEN_eeae5b08aadb44d1a2e7074f95806d98,CUST_24db14de1c58430b86a8e0fb0542ff2c,BENE_f551c667b8c64a8fab55acb8e8bdd437,2025-07-29 22:06:25.230013,2026-04-27 22:06:25.230013,4.11
CBEN_1c99c1f78d7d43b9b98a9ebc8d364402,CUST_820ec36e6b454ee6b0240ee87f86a616,BENE_0bd89af99e3f4dcda8571ba551131321,2025-08-14 22:06:25.230013,2026-04-26 22:06:25.230013,2.84
CBEN_d47d45c862344c7a8beb0372d8cb972c,CUST_4ff077f258cd47da8f2ac1706a9e5ab4,BENE_be70022088b74f9a9cf553dd229c89c2,2026-02-11 22:06:25.230013,2026-05-18 22:06:25.230013,11.41
CBEN_c90362d8001b4445a7d6e092f4309511,CUST_2b6ce9d9f01b4fcd90f58d9958a65761,BENE_8a3ec783110a4ad19289169dbcfe0c44,2025-06-22 22:06:25.230013,2026-05-04 22:06:25.230013,33.66
CBEN_26386e95041147b0beb77966bb3cb127,CUST_ebbc0d58444f4f5bbd4817ef80d9c22e,BENE_55aa6229735e47f8992325410afb8116,2025-11-24 22:06:25.230013,2026-04-17 22:06:25.230013,1.05
CBEN_dcc41bec5d6941069c1b9bf9f8f0108c,CUST_ec1244b8ef204e6f8c9ecbeea2f2f313,BENE_9986f66df51a4db3aaf200af30252594,2025-11-22 22:06:25.230013,2026-06-04 22:06:25.230013,28.88
CBEN_3aba58ee840a48519ab99aa35e1eb69b,CUST_24a9c0f31cbe4830bd5bb874570ce633,BENE_a6b0d29ca403451d8da1da584695c468,2025-06-16 22:06:25.230013,2026-04-18 22:06:25.230013,42.78
CBEN_d189bf90e17c4b4780f0dd6368aefa7d,CUST_d9cf095f89444e64bd6ccdcc4ea3421e,BENE_d0c72402414f4c129f9214577dd1e1a6,2025-06-15 22:06:25.230013,2026-05-02 22:06:25.230013,14.96
CBEN_24eefe1b0bf441d6b4dbcb3c0c2b521f,CUST_639ed9730248427ebd00caf751767370,BENE_1b74040079b944628b3b5be752f4bed9,2025-06-06 22:06:25.230013,2026-05-05 22:06:25.230013,31.64
CBEN_4ce4ef75f8ef4c0fb348d38b2aa877fb,CUST_acc1784ab12c4b48a90646cd1b91cd7b,BENE_d4c0040f89e74723b6479d0ea911e47a,2025-05-09 22:06:25.230013,2026-04-19 22:06:25.231014,6.07
CBEN_34e25c8eb5934a18bd47096923f5f911,CUST_9e02f14f420c48c5993faae8a665adb8,BENE_7c6299ca36074ea48c82fe37a9ff974b,2026-02-07 22:06:25.231014,2026-04-11 22:06:25.231014,24.05
CBEN_6155e1a53a6b41fba2186b8be81dfd5c,CUST_1bcf7077bf9a484da3f58a551115677e,BENE_a8180f5d6ccf46df8f958396378f5cc2,2026-01-14 22:06:25.231014,2026-05-15 22:06:25.231014,3.99
CBEN_6c555144c4994514b2c4427e92dc7d95,CUST_3456209f5dfe49f9bf3ae833c8bc68b7,BENE_7393c80978f34d17b9a2fe52d264293b,2026-02-02 22:06:25.231014,2026-05-30 22:06:25.231014,44.7
CBEN_bdaf9c48b17546dcbeca489f0a9d33c8,CUST_a7e3e2fbd6b548d798de568a63e4c159,BENE_a495717aa2654c4990f1d13d09eab764,2025-11-03 22:06:25.231014,2026-06-07 22:06:25.231014,14.83
CBEN_dade7baa3caf47caaf03b5aabdd7ba21,CUST_ee34b4d17e80484886e0e17e15658d0c,BENE_da3434619d7a4b14a7ef0f71865d03d1,2026-02-28 22:06:25.231014,2026-05-29 22:06:25.231014,41.73
CBEN_a9d632f14fa44be88962ba19a54815b9,CUST_7b5b96ff98f44cc78af87a3ed12241a6,BENE_e9bec21ab3d04b65a646123c681ca72d,2025-07-16 22:06:25.231014,2026-04-26 22:06:25.231014,16.45
CBEN_5cde7d0158c54160840b7b3aee1b7cdb,CUST_85b3ec4c22be441aa2914a26ec04117e,BENE_b5740082b5514bb684f9467a67fc07f7,2025-07-28 22:06:25.231014,2026-05-03 22:06:25.231014,32.18
CBEN_a14f63555e8d44469cfcc320f14e9616,CUST_7ec4338749dd4e53aaeef56bb8c62c17,BENE_053635c39432499e86da4a10e20c5c57,2025-12-20 22:06:25.231014,2026-04-28 22:06:25.231014,23.01
CBEN_61d8084d38724cdb86cbc78565dff8c9,CUST_cff314ab27d64df5a2bdca807d0e05d6,BENE_79eb0ea800344eeb94e90867e6705874,2025-06-28 22:06:25.231014,2026-06-01 22:06:25.231014,2.47
CBEN_e44453d53afc42489affe666dea30940,CUST_b406c7d81a71417d8bdc363ee6ed5890,BENE_4dccbcb246e94a9a9325d06a8670cbac,2025-12-11 22:06:25.231014,2026-05-17 22:06:25.231014,22.64
CBEN_4f5db67ae971465fab10deaf9c90e2a3,CUST_6643ba7b4fb6424aa57cedb458b6b080,BENE_a35b14256dee41a1b409adc7eeb5a84c,2025-11-20 22:06:25.231014,2026-05-25 22:06:25.231014,45.43
CBEN_d021981eb76940ebba5e651edc1be8da,CUST_fb002478126e49809e3427586fc7fe72,BENE_b07598b20fa3481dbbd7e8c686e009bf,2025-06-30 22:06:25.231014,2026-05-03 22:06:25.231014,49.05
CBEN_1b144a5bcf544e18bfdac750162d5f8d,CUST_df30c4fdf2424c38826fb2666ff4fede,BENE_ef5e70eccd724444b3c825e63cd8df89,2026-03-23 22:06:25.231014,2026-06-07 22:06:25.231014,15.57
CBEN_28575bc94a2348e0b19bd94c3958a372,CUST_2127d4b3c58b47769e19a7b88bfc077d,BENE_c09dfdf9dae548ccb099105fdd896451,2025-06-16 22:06:25.231014,2026-05-28 22:06:25.231014,12.76
CBEN_aa8bdfc8d4c043a78629949d2071483d,CUST_b7753d186cef4d17b3dc5d0e596816db,BENE_26cd59234db24c15a1d2076ed1630ecf,2026-03-23 22:06:25.231014,2026-04-16 22:06:25.231014,37.89
CBEN_25318da2c9574d86a1deb82b2dcd6968,CUST_9b60b6a89f7449578157c63695ed01cc,BENE_0e1561b1bb0f4bf2942190544e4a2bcd,2026-01-23 22:06:25.231014,2026-05-05 22:06:25.231014,31.33
CBEN_9d893696fedd4a5a9bccc14086290c73,CUST_7e8c8e38a71e4c4b838f608fefb77a71,BENE_ebd10bc239f4484ea0abb8fbf46f875e,2025-11-29 22:06:25.231014,2026-04-27 22:06:25.231014,32.74
