device_id,device_fingerprint,device_type,operating_system,browser,first_seen,last_seen,associated_customers_count,device_risk_score,is_blacklisted,created_at
DEV00734,54bc5c4a746c4f1d9e5c4dcd5344f19d,Mobile,Windows,Safari,2026-05-03 12:00:00,2026-06-08 12:00:00,1,35.54,False,2026-06-08 12:00:00
DEV00735,c31394bc046d43b98cc9182a82e9a72f,Mobile,iOS,Edge,2026-02-09 12:00:00,2026-06-08 12:00:00,1,16.05,False,2026-06-08 12:00:00
DEV00736,ed925a6c800c4f629e898fafdea86af2,Mobile,Windows,Edge,2026-01-12 12:00:00,2026-06-08 12:00:00,1,22.84,False,2026-06-08 12:00:00
DEV00737,9e511ebec8fd449ca9095a94002dc6c7,Tablet,MacOS,Firefox,2025-10-24 12:00:00,2026-06-08 12:00:00,1,2.53,False,2026-06-08 12:00:00
DEV00738,6dc134d84d344d5c82b4237a4b89f354,Tablet,Windows,Edge,2026-04-16 12:00:00,2026-06-08 12:00:00,1,14.46,False,2026-06-08 12:00:00
DEV00739,b51a1cd0d83f46929f6267adb8f614f7,Laptop,Android,Safari,2025-06-23 12:00:00,2026-06-08 12:00:00,1,26.39,False,2026-06-08 12:00:00
DEV00740,cdffce67ed0549a09b083a52f2323615,Laptop,Android,Edge,2025-12-23 12:00:00,2026-06-08 12:00:00,1,2.88,False,2026-06-08 12:00:00
DEV00741,81174fd075784484be404193b0247f64,Tablet,Windows,Firefox,2025-10-02 12:00:00,2026-06-08 12:00:00,1,10.86,False,2026-06-08 12:00:00
DEV00742,cca563ce60c24b05837ac271a10e3f4c,Tablet,Android,Edge,2025-07-10 12:00:00,2026-06-08 12:00:00,1,39.39,False,2026-06-08 12:00:00
DEV00743,db07ac94f89f4631afa55642954eccbd,Tablet,Windows,Edge,2025-08-02 12:00:00,2026-06-08 12:00:00,1,19.87,False,2026-06-08 12:00:00
DEV00744,1bb98513d8e84a739c7574ac148c4da2,Mobile,Android,Edge,2026-05-09 12:00:00,2026-06-08 12:00:00,1,32.45,False,2026-06-08 12:00:00
DEV00745,059988f532f5447d8f2e8ac98ade6acd,Mobile,Windows,Safari,2025-09-29 12:00:00,2026-06-08 12:00:00,1,39.06,False,2026-06-08 12:00:00
DEV00746,2e03d8c2bb2c40ebaed8e0cfe32489a1,Tablet,Android,Chrome,2025-06-25 12:00:00,2026-06-08 12:00:00,1,34.68,False,2026-06-08 12:00:00
DEV00747,e898f68abe3f410790604f6ff27566ff,Laptop,Android,Safari,2026-03-25 12:00:00,2026-06-08 12:00:00,1,5.99,False,2026-06-08 12:00:00
DEV00748,3ad255ad7f35438787f7f9cf3e8eb114,Mobile,iOS,Safari,2025-10-01 12:00:00,2026-06-08 12:00:00,1,36.24,False,2026-06-08 12:00:00
DEV00749,6581c51127c74228a6110c761837ea6c,Tablet,MacOS,Edge,2025-08-10 12:00:00,2026-06-08 12:00:00,1,22.66,False,2026-06-08 12:00:00
DEV00750,770d8ad930494767915bd4be107fa629,Laptop,MacOS,Chrome,2025-07-24 12:00:00,2026-06-08 12:00:00,1,38.2,False,2026-06-08 12:00:00
DEV00751,b991a5d0e4074cf7935e909b9e1ef436,Laptop,iOS,Chrome,2026-02-14 12:00:00,2026-06-08 12:00:00,1,17.05,False,2026-06-08 12:00:00
DEV00752,13e7f0ebac6740ae916850ed46393f63,Laptop,iOS,Chrome,2025-07-05 12:00:00,2026-06-08 12:00:00,1,39.4,False,2026-06-08 12:00:00
DEV00753,c471c1a906b5446791ead46776b2678c,Mobile,iOS,Edge,2025-06-10 12:00:00,2026-06-08 12:00:00,1,15.58,False,2026-06-08 12:00:00
DEV00754,8c623e801cb9492489bfc8cc9a236003,Mobile,MacOS,Firefox,2025-07-18 12:00:00,2026-06-08 12:00:00,1,38.55,False,2026-06-08 12:00:00
DEV00755,60cdea22c8f3477b86120d5d20a9d920,Tablet,MacOS,Edge,2025-11-10 12:00:00,2026-06-08 12:00:00,1,9.49,False,2026-06-08 12:00:00
DEV00756,56f465bcf48845949e61a9d9c8350478,Tablet,iOS,Firefox,2026-01-26 12:00:00,2026-06-08 12:00:00,1,4.61,False,2026-06-08 12:00:00
DEV00757,ca391b49b1554a8f93959be8fa9ffbde,Mobile,MacOS,Firefox,2025-12-02 12:00:00,2026-06-08 12:00:00,1,7.54,False,2026-06-08 12:00:00
DEV00758,e214e4cb908c46b5bf336941f5c479eb,Tablet,Windows,Safari,2026-01-10 12:00:00,2026-06-08 12:00:00,1,4.99,False,2026-06-08 12:00:00
DEV00759,52e20f684d904ac98754d70b20ef1593,Mobile,iOS,Chrome,2025-07-13 12:00:00,2026-06-08 12:00:00,1,2.77,False,2026-06-08 12:00:00
DEV00760,8478aaa4e3e44e1d9e7a9e83241fdd2c,Mobile,Windows,Edge,2025-10-28 12:00:00,2026-06-08 12:00:00,1,10.89,False,2026-06-08 12:00:00
DEV00761,17dc795f288f4e5e89a3b242c754b127,Laptop,MacOS,Firefox,2025-09-06 12:00:00,2026-06-08 12:00:00,1,0.28,False,2026-06-08 12:00:00
DEV00762,fe0c2e6887ca438dbce3f7847dd871f0,Mobile,Android,Safari,2025-10-06 12:00:00,2026-06-08 12:00:00,1,38.73,False,2026-06-08 12:00:00
DEV00763,46bf7f290f4c4e9f8b67d0e60951c7a0,Laptop,MacOS,Firefox,2025-12-02 12:00:00,2026-06-08 12:00:00,1,21.79,False,2026-06-08 12:00:00
DEV00764,f9fa2c32752946dc8d457761228a71c7,Laptop,MacOS,Edge,2025-12-08 12:00:00,2026-06-08 12:00:00,1,22.9,False,2026-06-08 12:00:00
DEV00765,ad444d0798224dd8b7383581d0b7c802,Tablet,MacOS,Firefox,2026-03-25 12:00:00,2026-06-08 12:00:00,1,16.79,False,2026-06-08 12:00:00
DEV00766,07c93d94d9f1458284ec0ab3d113e8b8,Mobile,MacOS,Firefox,2025-10-03 12:00:00,2026-06-08 12:00:00,1,27.63,False,2026-06-08 12:00:00
DEV00767,7514a2b979384d94b41d64495dde3aa4,Mobile,Windows,Firefox,2026-04-23 12:00:00,2026-06-08 12:00:00,1,0.92,False,2026-06-08 12:00:00
DEV00768,541f3072ff8641bfa3e6b6bbbd9d73b0,Mobile,Windows,Firefox,2026-01-17 12:00:00,2026-06-08 12:00:00,1,18.81,False,2026-06-08 12:00:00
DEV00769,277566234a214f3f86532e7594c19bc1,Mobile,MacOS,Firefox,2025-07-24 12:00:00,2026-06-08 12:00:00,1,17.06,False,2026-06-08 12:00:00
DEV00770,217e93ed8c294827b4d9d04b918cf6fc,Mobile,MacOS,Edge,2026-03-30 12:00:00,2026-06-08 12:00:00,1,4.4,False,2026-06-08 12:00:00
DEV00771,973ce781343e484386f055292e2b0aa4,Tablet,Windows,Safari,2025-07-22 12:00:00,2026-06-08 12:00:00,1,27.84,False,2026-06-08 12:00:00
DEV00772,375bc95413a640a885b9bbb05f09a2e0,Mobile,Windows,Safari,2026-04-14 12:00:00,2026-06-08 12:00:00,1,27.79,False,2026-06-08 12:00:00
DEV00773,ca1962733aa84ce39613b1376c569b06,Tablet,MacOS,Chrome,2026-02-07 12:00:00,2026-06-08 12:00:00,1,14.72,False,2026-06-08 12:00:00
DEV00774,15e5238aa88042138332882305c3aaf2,Mobile,iOS,Safari,2025-09-15 12:00:00,2026-06-08 12:00:00,1,16.54,False,2026-06-08 12:00:00
DEV00775,85780ca82e304109a9751f4512d60196,Mobile,MacOS,Firefox,2026-01-09 12:00:00,2026-06-08 12:00:00,1,39.5,False,2026-06-08 12:00:00
DEV00776,b081a8925c4444f6b4d3ac776a86831e,Laptop,Windows,Firefox,2025-06-30 12:00:00,2026-06-08 12:00:00,1,15.74,False,2026-06-08 12:00:00
DEV00777,4582f0671ff747108c9b19b94e374773,Laptop,MacOS,Edge,2026-01-03 12:00:00,2026-06-08 12:00:00,1,11.94,False,2026-06-08 12:00:00
DEV00778,9778b9cd0e324feb9e5c4bcff2d99d26,Laptop,Windows,Firefox,2026-01-16 12:00:00,2026-06-08 12:00:00,1,12.3,False,2026-06-08 12:00:00
DEV00779,c9e5f72f99d44baaa7aabeabb9a030b8,Laptop,Android,Firefox,2025-06-30 12:00:00,2026-06-08 12:00:00,1,4.85,False,2026-06-08 12:00:00
DEV00780,06e3a4ab64824df19af7518ba9f5fa4a,Tablet,iOS,Safari,2025-12-28 12:00:00,2026-06-08 12:00:00,1,11.03,False,2026-06-08 12:00:00
DEV00781,e231e20272ed41b09fad4a1009aa98a7,Laptop,Windows,Safari,2025-07-19 12:00:00,2026-06-08 12:00:00,1,35.24,False,2026-06-08 12:00:00
DEV00782,feeb330c3cf147fcb0f5bc63ed835863,Laptop,Windows,Chrome,2025-08-13 12:00:00,2026-06-08 12:00:00,1,30.36,False,2026-06-08 12:00:00
DEV00783,7e967f27cc7947d0a115f3a4954af0e4,Tablet,iOS,Safari,2026-01-15 12:00:00,2026-06-08 12:00:00,1,1.91,False,2026-06-08 12:00:00
DEV00784,e9574f980b8d489892f91aecf82b326c,Laptop,MacOS,Safari,2025-07-04 12:00:00,2026-06-08 12:00:00,1,28.92,False,2026-06-08 12:00:00
DEV00785,528b96ea1d6a4cf5aa00957c6413f8f6,Tablet,iOS,Firefox,2026-03-19 12:00:00,2026-06-08 12:00:00,1,9.97,False,2026-06-08 12:00:00
DEV00786,d5a36082d9ba4c9ab0bdc6e7714fc122,Mobile,Android,Edge,2026-03-04 12:00:00,2026-06-08 12:00:00,1,2.45,False,2026-06-08 12:00:00
DEV00787,7428fc9bf28c4ca09982a1458d322f16,Mobile,Android,Edge,2026-04-17 12:00:00,2026-06-08 12:00:00,1,19.16,False,2026-06-08 12:00:00
DEV00788,6a4fdd999f4c4bf4b4d3ee8bd6ddb19b,Laptop,Windows,Safari,2025-12-14 12:00:00,2026-06-08 12:00:00,1,25.21,False,2026-06-08 12:00:00
DEV00789,eb20273f6bb849f2893f9469ad21d8ec,Laptop,Windows,Firefox,2025-09-10 12:00:00,2026-06-08 12:00:00,1,32.01,False,2026-06-08 12:00:00
DEV00790,b759d61978394c498beff504da1173df,Mobile,iOS,Chrome,2026-01-04 12:00:00,2026-06-08 12:00:00,1,0.41,False,2026-06-08 12:00:00
DEV00791,578464dc74ee4f0d970e87f707336896,Laptop,Windows,Edge,2025-12-05 12:00:00,2026-06-08 12:00:00,1,15.26,False,2026-06-08 12:00:00
DEV00792,7fc2c18b45c0409799da1830d7126695,Mobile,iOS,Safari,2025-07-23 12:00:00,2026-06-08 12:00:00,1,2.18,False,2026-06-08 12:00:00
DEV00793,5f9523c74f824693bca1361a63e9935a,Mobile,iOS,Firefox,2026-03-16 12:00:00,2026-06-08 12:00:00,1,5.45,False,2026-06-08 12:00:00
DEV00794,31dfce4576fc4b70a5fe740e82176401,Mobile,iOS,Edge,2025-11-20 12:00:00,2026-06-08 12:00:00,1,34.34,False,2026-06-08 12:00:00
DEV00795,3bc112945707421db414a41f7aa46a14,Laptop,MacOS,Safari,2025-11-21 12:00:00,2026-06-08 12:00:00,1,23.29,False,2026-06-08 12:00:00
DEV00796,4c22456aefb34858a1b86cb5e4544847,Tablet,MacOS,Chrome,2025-07-29 12:00:00,2026-06-08 12:00:00,1,37.6,False,2026-06-08 12:00:00
DEV00797,fe0a20a3a740494ab1e0815f0a4b9685,Mobile,iOS,Chrome,2025-12-27 12:00:00,2026-06-08 12:00:00,1,28.23,False,2026-06-08 12:00:00
DEV00798,346d16563b4d49fa8094918f55579635,Tablet,Windows,Safari,2025-12-28 12:00:00,2026-06-08 12:00:00,1,27.83,False,2026-06-08 12:00:00
DEV00799,eae7c3dc1aac4dc19d6ea933f2bcbb33,Laptop,MacOS,Safari,2026-03-27 12:00:00,2026-06-08 12:00:00,1,2.9,False,2026-06-08 12:00:00
DEV00800,98650026371d4c8ca69d7186bbe80b39,Tablet,Windows,Chrome,2026-01-25 12:00:00,2026-06-08 12:00:00,1,11.86,False,2026-06-08 12:00:00
DEV00801,00fb0d9745fa414abe1e96779cbfbbfa,Mobile,iOS,Edge,2026-02-18 12:00:00,2026-06-08 12:00:00,1,37.31,False,2026-06-08 12:00:00
DEV00802,03d0e0efb20f4491992b142fa80b4eaa,Tablet,iOS,Chrome,2026-01-02 12:00:00,2026-06-08 12:00:00,1,7.8,False,2026-06-08 12:00:00
DEV00803,b7788ae5003c45efad61bfd30ac561c8,Laptop,Windows,Safari,2025-12-25 12:00:00,2026-06-08 12:00:00,1,16.26,False,2026-06-08 12:00:00
DEV00804,1330b76954da4e76b95e183d354b4d73,Tablet,Android,Chrome,2025-12-06 12:00:00,2026-06-08 12:00:00,1,9.28,False,2026-06-08 12:00:00
DEV00805,29ba063a5d3a4e4b93ab456d9007ee42,Laptop,MacOS,Edge,2025-08-06 12:00:00,2026-06-08 12:00:00,1,33.25,False,2026-06-08 12:00:00
DEV00806,d26cefb72c9840f5bf90613d6b7f64ab,Mobile,Windows,Safari,2025-07-22 12:00:00,2026-06-08 12:00:00,1,34.41,False,2026-06-08 12:00:00
DEV00807,5c67c413f5754d6bbf1d3eff4b1c2823,Laptop,Android,Safari,2025-06-09 12:00:00,2026-06-08 12:00:00,1,3.59,False,2026-06-08 12:00:00
DEV00808,813f4ab303434c2eb4788005bf9c392f,Tablet,MacOS,Edge,2025-12-14 12:00:00,2026-06-08 12:00:00,1,2.58,False,2026-06-08 12:00:00
DEV00809,0caaea1908b84d1b904233db04e20aa3,Laptop,iOS,Chrome,2025-12-06 12:00:00,2026-06-08 12:00:00,1,8.31,False,2026-06-08 12:00:00
DEV00810,ce6abe35aacd4ee394802c8a04cba1e8,Laptop,Android,Safari,2026-01-13 12:00:00,2026-06-08 12:00:00,1,21.46,False,2026-06-08 12:00:00
DEV00811,3cc73b072e6b4fd6878819b65bf74351,Laptop,Android,Safari,2026-02-16 12:00:00,2026-06-08 12:00:00,1,32.6,False,2026-06-08 12:00:00
DEV00812,4f789e8a18c44c409935ab276c719f52,Tablet,Windows,Edge,2025-10-21 12:00:00,2026-06-08 12:00:00,1,13.53,False,2026-06-08 12:00:00
DEV00813,5ff6c0600494408aad14eb7c5054cdba,Laptop,Windows,Safari,2026-01-28 12:00:00,2026-06-08 12:00:00,1,8.04,False,2026-06-08 12:00:00
DEV00814,60ba2417cf6540f89532da892e517f4f,Tablet,iOS,Safari,2026-05-05 12:00:00,2026-06-08 12:00:00,1,5.45,False,2026-06-08 12:00:00
DEV00815,8c70a20a7a444a5b9fcb831846228f87,Mobile,Windows,Edge,2025-07-20 12:00:00,2026-06-08 12:00:00,1,39.66,False,2026-06-08 12:00:00
DEV00816,7a0bbe0001c24e36b6f365857946ec9b,Mobile,iOS,Chrome,2026-01-12 12:00:00,2026-06-08 12:00:00,1,0.88,False,2026-06-08 12:00:00
DEV00817,a248b25ad0744a118c0597b6a6f7ccd7,Mobile,Windows,Edge,2025-09-12 12:00:00,2026-06-08 12:00:00,1,17.64,False,2026-06-08 12:00:00
DEV00818,921cb6d0a31e4baf88f47c41ac90bcbc,Tablet,Android,Edge,2025-09-18 12:00:00,2026-06-08 12:00:00,1,14.61,False,2026-06-08 12:00:00
DEV00819,02234a74fbfd4389946b50d0438081f5,Mobile,MacOS,Edge,2026-02-26 12:00:00,2026-06-08 12:00:00,1,31.04,False,2026-06-08 12:00:00
DEV00820,203198d659b24b86a7fa44ed34bdc4ee,Tablet,Windows,Firefox,2026-01-02 12:00:00,2026-06-08 12:00:00,1,35.95,False,2026-06-08 12:00:00
DEV00821,a94171b8fea34ca08452b7657fb8a97a,Mobile,iOS,Firefox,2025-06-15 12:00:00,2026-06-08 12:00:00,1,14.81,False,2026-06-08 12:00:00
DEV00822,17113ae9ea5d4b288ccd3b7c937da8d0,Mobile,Android,Safari,2026-01-11 12:00:00,2026-06-08 12:00:00,1,29.39,False,2026-06-08 12:00:00
DEV00823,05f459cc2ae34da481484e745d751d15,Tablet,Windows,Edge,2026-02-11 12:00:00,2026-06-08 12:00:00,1,9.4,False,2026-06-08 12:00:00
DEV00824,d20289985f4945278804b58fdc43919b,Mobile,Windows,Safari,2026-04-16 12:00:00,2026-06-08 12:00:00,1,5.08,False,2026-06-08 12:00:00
DEV00825,aa6118433c284bb6aac71e0e32e3a1a2,Laptop,MacOS,Chrome,2025-07-16 12:00:00,2026-06-08 12:00:00,1,32.38,False,2026-06-08 12:00:00
DEV00826,3c72bb78207a4bb2bd99268967691feb,Mobile,Android,Edge,2026-02-15 12:00:00,2026-06-08 12:00:00,1,38.3,False,2026-06-08 12:00:00
DEV00827,7fefa571da164cc194bdc99f4abbb91a,Tablet,iOS,Firefox,2026-04-13 12:00:00,2026-06-08 12:00:00,1,35.24,False,2026-06-08 12:00:00
DEV00828,2c8188e7f90949d3bb58c6797ca5039e,Mobile,MacOS,Edge,2025-12-28 12:00:00,2026-06-08 12:00:00,1,26.42,False,2026-06-08 12:00:00
DEV00829,6e8f63f9aa794b54a49a2a7423d9bbf7,Tablet,MacOS,Chrome,2025-09-08 12:00:00,2026-06-08 12:00:00,1,25.69,False,2026-06-08 12:00:00
DEV00830,be49589e5b01486ab4cc3a8d781f7511,Tablet,MacOS,Firefox,2025-12-27 12:00:00,2026-06-08 12:00:00,1,16.56,False,2026-06-08 12:00:00
DEV00831,45b8cf15238a45868d1d92e681ff112b,Tablet,iOS,Firefox,2026-04-14 12:00:00,2026-06-08 12:00:00,1,15.45,False,2026-06-08 12:00:00
DEV00832,487876a85d114ba4b0fc8dc08654e72e,Tablet,iOS,Edge,2026-02-20 12:00:00,2026-06-08 12:00:00,1,31.54,False,2026-06-08 12:00:00
DEV00833,3f56d567138942c2b66deaa09ab42713,Laptop,iOS,Firefox,2025-08-24 12:00:00,2026-06-08 12:00:00,1,34.89,False,2026-06-08 12:00:00
DEV00834,ebef50eda3854bef83de051b3b20bdc0,Mobile,iOS,Safari,2025-11-28 12:00:00,2026-06-08 12:00:00,1,23.95,False,2026-06-08 12:00:00
DEV00835,ee243064765a43f7b1832f27a6edcd14,Tablet,Windows,Edge,2025-10-20 12:00:00,2026-06-08 12:00:00,1,30.33,False,2026-06-08 12:00:00
DEV00836,63b9b4ae24f04230882eb04e02773211,Laptop,Windows,Safari,2026-01-03 12:00:00,2026-06-08 12:00:00,1,19.42,False,2026-06-08 12:00:00
DEV00837,c5c11b131e314d31baf1831e7a5bd421,Tablet,iOS,Edge,2025-07-20 12:00:00,2026-06-08 12:00:00,1,30.78,False,2026-06-08 12:00:00
DEV00838,34a81baf645c4484bc52fe004e163e91,Mobile,iOS,Chrome,2026-03-04 12:00:00,2026-06-08 12:00:00,1,3.38,False,2026-06-08 12:00:00
DEV00839,3501aa2ef1a649e3a63a05b554023c6c,Mobile,Android,Edge,2025-08-20 12:00:00,2026-06-08 12:00:00,1,1.68,False,2026-06-08 12:00:00
DEV00840,910667317f054223b0580ccf87ee62f7,Tablet,Windows,Edge,2025-06-29 12:00:00,2026-06-08 12:00:00,1,2.0,False,2026-06-08 12:00:00
DEV00841,ad096f6a8b524a149c2a9e73b9688974,Mobile,MacOS,Chrome,2025-09-03 12:00:00,2026-06-08 12:00:00,1,11.65,False,2026-06-08 12:00:00
DEV00842,9c36fd201dbc449e8d47c0e711b99172,Mobile,iOS,Safari,2025-11-10 12:00:00,2026-06-08 12:00:00,1,4.14,False,2026-06-08 12:00:00
DEV00843,1b821fb3b82e45f5a2282b205854d1b1,Tablet,Windows,Firefox,2026-02-07 12:00:00,2026-06-08 12:00:00,1,23.93,False,2026-06-08 12:00:00
DEV00844,3bf5a16f699c4d3f95ca9344f6f94d63,Tablet,Android,Edge,2026-03-18 12:00:00,2026-06-08 12:00:00,1,6.91,False,2026-06-08 12:00:00
DEV00845,08337124e7964ec5821a47b2ef3f77ae,Mobile,MacOS,Edge,2025-12-30 12:00:00,2026-06-08 12:00:00,1,9.99,False,2026-06-08 12:00:00
DEV00846,0b142d24127d4101b523e743723c52c8,Tablet,MacOS,Safari,2026-02-15 12:00:00,2026-06-08 12:00:00,1,0.86,False,2026-06-08 12:00:00
DEV00847,4d34b3e48ec84728b164e01990d4ce1d,Laptop,iOS,Safari,2026-03-13 12:00:00,2026-06-08 12:00:00,1,15.03,False,2026-06-08 12:00:00
DEV00848,51eed92c6a324a3db1b3ace89c4bed79,Laptop,Windows,Firefox,2025-07-11 12:00:00,2026-06-08 12:00:00,1,35.16,False,2026-06-08 12:00:00
DEV00849,4b29785849e142af8e4e7bfcff2d5b68,Laptop,iOS,Safari,2026-05-09 12:00:00,2026-06-08 12:00:00,1,27.69,False,2026-06-08 12:00:00
DEV00850,55c8310f18fa4baf84a7dd2968801fb8,Mobile,iOS,Firefox,2025-12-10 12:00:00,2026-06-08 12:00:00,1,12.08,False,2026-06-08 12:00:00
DEV00851,f0893e692be84c06b31f29d9499ebba3,Mobile,Windows,Edge,2025-08-22 12:00:00,2026-06-08 12:00:00,1,23.97,False,2026-06-08 12:00:00
DEV00852,ea3319889cb4401783e9ae7ced19fc8d,Laptop,Android,Firefox,2025-09-14 12:00:00,2026-06-08 12:00:00,1,0.83,False,2026-06-08 12:00:00
DEV00853,185babf85e324347ac8b22697cb933b9,Mobile,Android,Firefox,2025-06-29 12:00:00,2026-06-08 12:00:00,1,27.32,False,2026-06-08 12:00:00
DEV00854,00697e0f87dc4bb6a4bb0fba9abc25bb,Tablet,Windows,Chrome,2025-06-30 12:00:00,2026-06-08 12:00:00,1,30.64,False,2026-06-08 12:00:00
DEV00855,ef35e63f8b80474299307133005897d5,Laptop,iOS,Edge,2025-08-28 12:00:00,2026-06-08 12:00:00,1,10.3,False,2026-06-08 12:00:00
DEV00856,f207544723924e73a7e31d9ed3dea5dd,Tablet,iOS,Edge,2025-10-03 12:00:00,2026-06-08 12:00:00,1,25.39,False,2026-06-08 12:00:00
DEV00857,bb012ec2146046fda775266a637981a1,Mobile,iOS,Firefox,2025-10-09 12:00:00,2026-06-08 12:00:00,1,9.33,False,2026-06-08 12:00:00
DEV00858,fbd7980c708043958a2fb35016ec8367,Mobile,MacOS,Edge,2025-09-09 12:00:00,2026-06-08 12:00:00,1,12.76,False,2026-06-08 12:00:00
DEV00859,2314b362b1c1475884e4d93c551c2b5f,Mobile,iOS,Firefox,2025-07-23 12:00:00,2026-06-08 12:00:00,1,6.14,False,2026-06-08 12:00:00
DEV00860,0031c29e726b4a7888278e8953f2f8fe,Laptop,Android,Edge,2025-11-12 12:00:00,2026-06-08 12:00:00,1,21.71,False,2026-06-08 12:00:00
DEV00861,8f65dd11e9464044ba02ae2d0660d158,Mobile,iOS,Chrome,2025-06-09 12:00:00,2026-06-08 12:00:00,1,14.76,False,2026-06-08 12:00:00
DEV00862,4f9138f1b63a4583ba7721bdc4fd9841,Tablet,iOS,Safari,2025-07-10 12:00:00,2026-06-08 12:00:00,1,11.43,False,2026-06-08 12:00:00
DEV00863,2ab9cb65d4d44c4683cb6d4fa65155e7,Mobile,Windows,Edge,2026-01-18 12:00:00,2026-06-08 12:00:00,1,1.68,False,2026-06-08 12:00:00
DEV00864,d417ffad658249a287f45a9aac6a5de3,Tablet,Windows,Firefox,2025-07-16 12:00:00,2026-06-08 12:00:00,1,16.09,False,2026-06-08 12:00:00
DEV00865,2311f190d6744b91ba853da0e2808d12,Laptop,iOS,Edge,2026-02-20 12:00:00,2026-06-08 12:00:00,1,25.83,False,2026-06-08 12:00:00
DEV00866,13c901a2f36a4cd6ab333bb535b8808f,Mobile,Windows,Safari,2026-04-18 12:00:00,2026-06-08 12:00:00,1,17.26,False,2026-06-08 12:00:00
DEV00867,eeec3878e01e4de597344cd0ba764d45,Mobile,Windows,Firefox,2025-06-24 12:00:00,2026-06-08 12:00:00,1,20.57,False,2026-06-08 12:00:00
DEV00868,ef9510bf7a964358b9d37988cf819692,Tablet,Windows,Chrome,2026-01-30 12:00:00,2026-06-08 12:00:00,1,8.19,False,2026-06-08 12:00:00
DEV00869,b897cf4eecda4d99b6459856e8e3ced0,Mobile,iOS,Chrome,2026-04-17 12:00:00,2026-06-08 12:00:00,1,10.9,False,2026-06-08 12:00:00
DEV00870,85d6e1fe30b247e88d9105e0e856ee4c,Tablet,iOS,Safari,2026-04-07 12:00:00,2026-06-08 12:00:00,1,32.76,False,2026-06-08 12:00:00
DEV00871,c8e3a38f2ea44337be1e5fe3f98e85da,Mobile,iOS,Safari,2026-03-22 12:00:00,2026-06-08 12:00:00,1,37.99,False,2026-06-08 12:00:00
DEV00872,68cf20bfdbc144fb832ebc737a932b2c,Mobile,Android,Firefox,2025-12-09 12:00:00,2026-06-08 12:00:00,1,20.45,False,2026-06-08 12:00:00
DEV00873,5890463b35674952a89315f63e4fd5e4,Mobile,Windows,Safari,2025-09-29 12:00:00,2026-06-08 12:00:00,1,21.74,False,2026-06-08 12:00:00
DEV00874,cf317dac8dfb42a4a31f63fcc79c36d4,Tablet,MacOS,Edge,2025-12-08 12:00:00,2026-06-08 12:00:00,1,35.75,False,2026-06-08 12:00:00
DEV00875,1f30d68662f249dfa275e645283c48aa,Mobile,Android,Firefox,2025-12-26 12:00:00,2026-06-08 12:00:00,1,22.25,False,2026-06-08 12:00:00
DEV00876,17f89d9ab5c948f6b75aa74c33d581f8,Mobile,MacOS,Firefox,2025-12-04 12:00:00,2026-06-08 12:00:00,1,30.0,False,2026-06-08 12:00:00
DEV00877,30eb9748bd4248c1ab996f4585ef3248,Tablet,Android,Chrome,2025-10-23 12:00:00,2026-06-08 12:00:00,1,7.11,False,2026-06-08 12:00:00
DEV00878,54b0c8adcce44ee4a64bb01d4eb67169,Tablet,MacOS,Edge,2025-06-17 12:00:00,2026-06-08 12:00:00,1,20.98,False,2026-06-08 12:00:00
DEV00879,999adee5772843c586c589607859f8ed,Mobile,Windows,Firefox,2025-10-23 12:00:00,2026-06-08 12:00:00,1,25.51,False,2026-06-08 12:00:00
DEV00880,74e97e1aa6f348f7a4bf70153d8506a0,Laptop,MacOS,Firefox,2026-03-10 12:00:00,2026-06-08 12:00:00,1,23.83,False,2026-06-08 12:00:00
DEV00881,16882c7778de497ea977fc1c372d61e5,Tablet,iOS,Safari,2025-12-09 12:00:00,2026-06-08 12:00:00,1,26.34,False,2026-06-08 12:00:00
DEV00882,4badc3e2103b417998c52ecf7fd359f1,Mobile,iOS,Edge,2026-02-24 12:00:00,2026-06-08 12:00:00,1,7.16,False,2026-06-08 12:00:00
DEV00883,122ffca8ff594f0da80d79c1011cd726,Mobile,iOS,Chrome,2025-12-04 12:00:00,2026-06-08 12:00:00,1,27.61,False,2026-06-08 12:00:00
DEV00884,db09bf67dab14d95aa8dbdf090973c3f,Mobile,Windows,Safari,2025-06-30 12:00:00,2026-06-08 12:00:00,1,10.12,False,2026-06-08 12:00:00
DEV00885,796521c45d7a4726b34de2d84b86274d,Mobile,Android,Firefox,2025-09-03 12:00:00,2026-06-08 12:00:00,1,37.51,False,2026-06-08 12:00:00
DEV00886,828f5d2f041641ae8bc09116a7c92970,Tablet,Android,Chrome,2025-09-10 12:00:00,2026-06-08 12:00:00,1,34.51,False,2026-06-08 12:00:00
DEV00887,c68d6514519d4a6b9d706b9ee5f28ac4,Laptop,iOS,Edge,2025-07-12 12:00:00,2026-06-08 12:00:00,1,24.38,False,2026-06-08 12:00:00
DEV00888,169c39a04b0a4612be92b1017ac66341,Tablet,Windows,Chrome,2025-06-10 12:00:00,2026-06-08 12:00:00,1,6.44,False,2026-06-08 12:00:00
DEV00889,bd80ea49623a498fb5db4a43044f85c6,Tablet,iOS,Chrome,2025-08-01 12:00:00,2026-06-08 12:00:00,1,0.8,False,2026-06-08 12:00:00
DEV00890,792f764120cf40d6b6419ae88c19be99,Mobile,MacOS,Edge,2025-10-12 12:00:00,2026-06-08 12:00:00,1,0.84,False,2026-06-08 12:00:00
