behavior_id,customer_id,device_id,device_fingerprint,ip_address,current_country,current_city,previous_country,previous_city,location_change_flag,login_timestamp,logout_timestamp,session_duration_minutes,transactions_last_1h,transactions_last_24h,avg_session_duration,typing_speed_score,mouse_movement_score,device_risk_score,behavior_risk_score,account_takeover_suspected,created_at
BEH007671,CUST11453,DEV00586,f13c881b38b54c20,212.34.40.175,India,Port Johnview,India,Andreatown,False,2026-05-13 14:32:00,2026-05-13 14:44:00,15,1,4,15.4,71.41,68.92,15.0,10.0,False,2026-05-13 14:32:00
BEH007672,CUST11861,DEV00543,65ef18d505454ffc,158.248.70.161,India,Melissaville,India,Cohenton,False,2026-05-02 15:24:00,2026-05-02 15:59:00,20,2,6,15.4,94.75,82.55,15.0,10.0,False,2026-05-02 15:24:00
BEH007673,CUST11505,DEV00899,5f0b789b7ec7439f,64.243.90.165,India,Chapmantown,India,West Sandraport,False,2026-05-22 13:45:00,2026-05-22 14:18:00,16,2,3,15.4,71.85,82.75,15.0,10.0,False,2026-05-22 13:45:00
BEH007674,CUST10910,DEV01009,d0e99cb49eed47b9,138.92.214.34,India,Jimenezville,India,Valenciaport,False,2026-05-28 01:56:00,2026-05-28 02:28:00,23,0,3,15.4,81.28,57.19,15.0,10.0,False,2026-05-28 01:56:00
BEH007675,CUST11176,DEV01495,a8de96d93f474997,90.225.105.217,India,Boydfurt,India,East Jessica,False,2026-06-01 07:17:00,2026-06-01 07:51:00,30,0,1,15.4,71.66,71.49,15.0,10.0,False,2026-06-01 07:17:00
BEH007676,CUST11386,DEV00288,27434ed6b70b48a3,62.36.196.38,India,East Edwintown,India,Morrisonhaven,False,2026-05-31 11:10:00,2026-05-31 11:44:00,43,0,5,15.4,69.18,96.88,15.0,10.0,False,2026-05-31 11:10:00
BEH007677,CUST10754,DEV00602,98f29fb1a7984426,159.163.151.57,India,Blaketon,India,Griffinmouth,False,2026-06-02 11:02:00,2026-06-02 11:33:00,5,1,1,15.4,78.13,89.27,15.0,10.0,False,2026-06-02 11:02:00
BEH007678,CUST10092,DEV00528,fbc9095cd90a4926,130.17.167.86,India,Carrieburgh,India,Johnsontown,False,2026-05-25 09:32:00,2026-05-25 10:13:00,19,0,6,15.4,64.72,77.27,15.0,10.0,False,2026-05-25 09:32:00
BEH007679,CUST10311,DEV01102,3de4e8d0c1204bc3,37.89.161.180,India,Jimenezside,India,Gibsonchester,False,2026-05-26 05:02:00,2026-05-26 05:29:00,39,2,3,15.4,75.99,60.48,15.0,10.0,False,2026-05-26 05:02:00
BEH007680,CUST10208,DEV00008,0bcd10334f2c4170,86.37.117.145,India,Drewshire,India,Madelinechester,False,2026-04-23 22:39:00,2026-04-23 23:13:00,8,2,5,15.4,80.84,95.63,15.0,10.0,False,2026-04-23 22:39:00
BEH007681,CUST11636,DEV00635,127b7fdc0e424e02,112.158.232.81,India,Lisashire,India,East Rebecca,False,2026-05-24 01:25:00,2026-05-24 01:33:00,37,0,5,15.4,91.73,87.11,15.0,10.0,False,2026-05-24 01:25:00
BEH007682,CUST11314,DEV01423,f5e344dc6c914dcf,91.147.38.154,India,North Feliciashire,India,West Brandon,False,2026-05-24 04:38:00,2026-05-24 05:11:00,18,1,6,15.4,90.71,58.54,15.0,10.0,False,2026-05-24 04:38:00
BEH007683,CUST11521,DEV01406,0acda2296ef84700,4.235.107.69,India,Lake Johnny,India,South Daniel,False,2026-05-16 10:10:00,2026-05-16 10:43:00,5,0,2,15.4,83.99,85.53,15.0,10.0,False,2026-05-16 10:10:00
BEH007684,CUST10886,DEV01152,f863fefbdac547c0,69.213.251.176,India,Taylorville,India,New Amandaberg,False,2026-05-17 18:42:00,2026-05-17 19:15:00,23,2,1,15.4,60.14,98.99,15.0,10.0,False,2026-05-17 18:42:00
BEH007685,CUST10932,DEV01194,d24fd21da0e4466a,167.140.104.126,India,South Ashleychester,India,Skinnerburgh,False,2026-05-30 12:52:00,2026-05-30 13:35:00,26,1,1,15.4,75.27,95.09,15.0,10.0,False,2026-05-30 12:52:00
BEH007686,CUST11159,DEV00218,d996898656a14bad,176.49.5.224,India,Vincentbury,India,Pattersontown,False,2026-04-27 00:25:00,2026-04-27 01:08:00,18,1,2,15.4,64.67,80.31,15.0,10.0,False,2026-04-27 00:25:00
BEH007687,CUST10457,DEV01251,f3d74e2105f94270,18.71.209.196,India,New Markshire,India,Olsenmouth,False,2026-04-26 08:34:00,2026-04-26 08:47:00,25,2,3,15.4,80.59,89.08,15.0,10.0,False,2026-04-26 08:34:00
BEH007688,CUST11911,DEV00514,b7353d4c07c045dd,35.2.184.68,India,Johnsonberg,India,South Markshire,False,2026-05-25 21:28:00,2026-05-25 22:07:00,13,0,6,15.4,84.68,83.78,15.0,10.0,False,2026-05-25 21:28:00
BEH007689,CUST10417,DEV00771,a420535605d04e4f,20.191.149.86,India,Robersonberg,India,Bookerton,False,2026-05-03 21:03:00,2026-05-03 21:11:00,23,0,1,15.4,85.6,60.06,15.0,10.0,False,2026-05-03 21:03:00
BEH007690,CUST10485,DEV00975,25e1f903b12c462d,17.122.9.57,India,North Juliehaven,India,Andreaberg,False,2026-05-13 11:36:00,2026-05-13 12:04:00,30,2,3,15.4,79.46,60.58,15.0,10.0,False,2026-05-13 11:36:00
BEH007691,CUST10339,DEV00122,f06c576e358e4e31,75.144.48.63,India,East Karina,India,New Erinburgh,False,2026-06-08 06:35:00,2026-06-08 06:51:00,29,1,5,15.4,71.12,73.53,15.0,10.0,False,2026-06-08 06:35:00
BEH007692,CUST11520,DEV00306,4474ef6bc6344abc,95.177.166.26,India,East Gary,India,Robersonstad,False,2026-06-03 09:44:00,2026-06-03 10:10:00,20,2,6,15.4,66.43,66.48,15.0,10.0,False,2026-06-03 09:44:00
BEH007693,CUST11532,DEV00267,a20e147231ea4768,208.187.107.100,India,Freemanberg,India,Dawnburgh,False,2026-05-13 14:05:00,2026-05-13 14:47:00,44,2,4,15.4,82.19,67.41,15.0,10.0,False,2026-05-13 14:05:00
BEH007694,CUST11206,DEV00258,18a34ea03654417f,154.156.66.36,India,Gonzalezfurt,India,Jacquelinefurt,False,2026-05-03 08:15:00,2026-05-03 08:25:00,26,1,5,15.4,68.25,80.34,15.0,10.0,False,2026-05-03 08:15:00
BEH007695,CUST11770,DEV00473,cf2361a9b7f54b26,122.35.206.55,India,South Erika,India,Port Rachelside,False,2026-05-28 06:23:00,2026-05-28 06:34:00,43,0,5,15.4,62.43,67.46,15.0,10.0,False,2026-05-28 06:23:00
BEH007696,CUST10652,DEV00913,d920d4cf5eaa4436,143.45.173.254,India,South Robert,India,Taylorville,False,2026-04-30 21:53:00,2026-04-30 22:18:00,20,1,4,15.4,69.6,85.01,15.0,10.0,False,2026-04-30 21:53:00
BEH007697,CUST10405,DEV00596,eec2b36134db49e1,93.180.14.221,India,Port Williamburgh,India,Port Annashire,False,2026-05-17 22:38:00,2026-05-17 23:15:00,39,0,5,15.4,74.22,83.35,15.0,10.0,False,2026-05-17 22:38:00
BEH007698,CUST10904,DEV00763,ff8e9c0defb248e3,191.131.43.130,India,Leeton,India,North Stephen,False,2026-05-02 05:43:00,2026-05-02 06:06:00,8,2,4,15.4,67.11,55.73,15.0,10.0,False,2026-05-02 05:43:00
BEH007699,CUST11941,DEV00758,b542a37e8a50404f,150.175.73.187,India,Jessicamouth,India,Trujilloton,False,2026-05-13 01:05:00,2026-05-13 01:18:00,14,0,5,15.4,62.64,55.83,15.0,10.0,False,2026-05-13 01:05:00
BEH007700,CUST10430,DEV01288,d255fd5126074508,93.85.220.145,India,East Antonio,India,Jaclynburgh,False,2026-05-05 16:04:00,2026-05-05 16:14:00,44,1,5,15.4,86.55,93.55,15.0,10.0,False,2026-05-05 16:04:00
BEH007701,CUST11685,DEV00029,86f10cce28884330,151.236.143.47,India,Port Monica,India,Lake Anthony,False,2026-05-07 19:11:00,2026-05-07 19:20:00,43,1,4,15.4,89.24,97.51,15.0,10.0,False,2026-05-07 19:11:00
BEH007702,CUST11602,DEV00889,5309803ed3154833,105.243.77.45,India,Harrisonberg,India,Carrberg,False,2026-05-23 01:33:00,2026-05-23 01:47:00,32,0,3,15.4,68.78,56.94,15.0,10.0,False,2026-05-23 01:33:00
BEH007703,CUST10695,DEV00200,9f9f0dea85704171,183.105.131.251,India,New Patricia,India,Phillipstad,False,2026-05-16 08:00:00,2026-05-16 08:23:00,5,1,6,15.4,92.36,64.97,15.0,10.0,False,2026-05-16 08:00:00
BEH007704,CUST11590,DEV01281,c06a2a4769cf44b4,190.187.58.213,India,Lake Stephanie,India,Normanton,False,2026-05-27 13:19:00,2026-05-27 13:44:00,25,0,3,15.4,87.6,96.81,15.0,10.0,False,2026-05-27 13:19:00
BEH007705,CUST10401,DEV00670,bf4386c8b9834379,187.64.9.209,India,Lewisville,India,Lake Raymond,False,2026-05-13 01:59:00,2026-05-13 02:11:00,23,2,1,15.4,83.81,90.53,15.0,10.0,False,2026-05-13 01:59:00
BEH007706,CUST10049,DEV01277,5ad9d6e6a7b04820,56.185.213.174,India,Rodriguezfort,India,New Linda,False,2026-05-10 22:10:00,2026-05-10 22:54:00,19,2,2,15.4,84.08,66.62,15.0,10.0,False,2026-05-10 22:10:00
BEH007707,CUST10715,DEV00155,e726d2ea99684c14,195.65.131.86,India,Port Francisview,India,Pierceside,False,2026-05-16 09:24:00,2026-05-16 10:02:00,28,0,3,15.4,81.24,83.09,15.0,10.0,False,2026-05-16 09:24:00
BEH007708,CUST11620,DEV01142,1d3d033049364b46,45.191.254.53,India,West Jillhaven,India,Smithfort,False,2026-06-05 17:29:00,2026-06-05 17:51:00,33,2,3,15.4,68.54,81.02,15.0,10.0,False,2026-06-05 17:29:00
BEH007709,CUST10111,DEV00011,e7c1d9803a4845f1,116.245.51.137,India,North Eric,India,Port Daniellestad,False,2026-04-26 03:47:00,2026-04-26 04:16:00,30,2,2,15.4,82.54,71.97,15.0,10.0,False,2026-04-26 03:47:00
BEH007710,CUST11483,DEV00509,5095f13f004f41bb,187.173.69.44,India,Karenstad,India,Millerfort,False,2026-05-20 00:18:00,2026-05-20 00:52:00,26,2,6,15.4,71.7,81.34,15.0,10.0,False,2026-05-20 00:18:00
BEH007711,CUST11394,DEV00603,5fb2634554ac43de,164.171.73.172,India,Piercechester,India,Wardborough,False,2026-06-06 22:32:00,2026-06-06 22:46:00,10,1,4,15.4,70.63,58.78,15.0,10.0,False,2026-06-06 22:32:00
BEH007712,CUST11278,DEV00886,ee9f172e0396443c,112.221.92.237,India,North Kristenside,India,North Kellymouth,False,2026-05-10 20:25:00,2026-05-10 21:03:00,39,2,2,15.4,85.3,85.47,15.0,10.0,False,2026-05-10 20:25:00
BEH007713,CUST10827,DEV01260,7249cc55034e4ef1,157.35.163.135,India,Lake Christy,India,New Andrea,False,2026-05-17 18:04:00,2026-05-17 18:14:00,10,0,5,15.4,81.42,60.63,15.0,10.0,False,2026-05-17 18:04:00
BEH007714,CUST10393,DEV00456,226693476b704692,44.33.237.182,India,Johnmouth,India,Thompsonton,False,2026-06-04 23:32:00,2026-06-04 23:42:00,7,0,6,15.4,91.84,55.54,15.0,10.0,False,2026-06-04 23:32:00
BEH007715,CUST10087,DEV00885,f3ca0f95c9a24f4f,102.227.120.14,India,West Eric,India,New Colechester,False,2026-05-21 03:52:00,2026-05-21 04:16:00,34,0,4,15.4,76.88,73.05,15.0,10.0,False,2026-05-21 03:52:00
BEH007716,CUST10976,DEV01366,591970c036744f33,221.9.138.240,India,North Sarahmouth,India,West Henryport,False,2026-05-15 23:43:00,2026-05-15 23:48:00,5,2,4,15.4,60.14,68.54,15.0,10.0,False,2026-05-15 23:43:00
BEH007717,CUST11271,DEV00722,9a4153cd3788460a,5.104.136.120,India,Theresamouth,India,Robertview,False,2026-04-25 15:51:00,2026-04-25 15:59:00,23,0,1,15.4,81.47,96.32,15.0,10.0,False,2026-04-25 15:51:00
BEH007718,CUST11535,DEV00479,850181516cba493f,195.74.123.195,India,Wallacehaven,India,Andersonbury,False,2026-05-05 10:19:00,2026-05-05 10:29:00,33,2,5,15.4,61.73,84.44,15.0,10.0,False,2026-05-05 10:19:00
BEH007719,CUST10150,DEV00010,622ab9cd6aaa4755,200.253.188.201,India,Kevinchester,India,Josephborough,False,2026-06-06 08:46:00,2026-06-06 09:04:00,14,0,5,15.4,85.34,68.86,15.0,10.0,False,2026-06-06 08:46:00
BEH007720,CUST10339,DEV00122,67bcbb68fa5a4047,75.144.48.63,India,New Brandonfort,India,North Garystad,False,2026-05-14 04:59:00,2026-05-14 05:11:00,30,0,3,15.4,95.0,82.53,15.0,10.0,False,2026-05-14 04:59:00
BEH007721,CUST10688,DEV00480,0df95c5ec4674edd,3.87.6.48,India,East Michealbury,India,North Keith,False,2026-05-14 05:55:00,2026-05-14 06:31:00,6,2,3,15.4,63.99,72.52,15.0,10.0,False,2026-05-14 05:55:00
BEH007722,CUST11507,DEV00180,eba57c2bbb8745a1,107.100.247.229,India,South Carol,India,South Mike,False,2026-05-20 10:29:00,2026-05-20 10:34:00,30,1,1,15.4,71.42,73.32,15.0,10.0,False,2026-05-20 10:29:00
BEH007723,CUST11314,DEV01423,f1246c929f4748e4,91.147.38.154,India,New Nicholas,India,Harperstad,False,2026-05-12 13:24:00,2026-05-12 13:34:00,35,1,5,15.4,68.69,94.35,15.0,10.0,False,2026-05-12 13:24:00
BEH007724,CUST11682,DEV01229,55ff70f58ab04e9a,198.140.137.81,India,Johnsontown,India,Joneschester,False,2026-05-08 10:57:00,2026-05-08 11:20:00,13,0,1,15.4,94.5,87.65,15.0,10.0,False,2026-05-08 10:57:00
BEH007725,CUST11725,DEV01218,517c176fccad4def,168.180.68.150,India,Iantown,India,East Laurenville,False,2026-05-08 03:54:00,2026-05-08 04:27:00,12,0,3,15.4,71.75,79.96,15.0,10.0,False,2026-05-08 03:54:00
BEH007726,CUST10749,DEV00616,6877c895964c454f,83.25.220.158,India,Bowmanburgh,India,Callahantown,False,2026-05-22 21:03:00,2026-05-22 21:23:00,23,1,4,15.4,92.46,67.13,15.0,10.0,False,2026-05-22 21:03:00
BEH007727,CUST11999,DEV01319,4933bc6e3c5a4a31,104.78.141.180,India,Darrylville,India,North Rose,False,2026-06-05 18:16:00,2026-06-05 18:35:00,7,0,2,15.4,89.26,68.84,15.0,10.0,False,2026-06-05 18:16:00
BEH007728,CUST10954,DEV00661,8a565649cece48be,221.102.206.238,India,Lake Kristy,India,South Gabrielmouth,False,2026-06-02 20:50:00,2026-06-02 21:07:00,36,2,5,15.4,80.39,57.04,15.0,10.0,False,2026-06-02 20:50:00
BEH007729,CUST11004,DEV00783,8a87747f2f8c4932,129.175.93.119,India,East Nancyfort,India,Port Larrystad,False,2026-05-06 01:33:00,2026-05-06 01:42:00,31,1,4,15.4,91.08,87.6,15.0,10.0,False,2026-05-06 01:33:00
BEH007730,CUST11713,DEV01391,0b35048f789b4e63,103.229.176.220,India,Lake Denise,India,Contrerasburgh,False,2026-04-28 21:15:00,2026-04-28 21:27:00,25,2,5,15.4,62.55,65.67,15.0,10.0,False,2026-04-28 21:15:00
BEH007731,CUST11159,DEV00218,dae074a8182646bf,176.49.5.224,India,West Daniel,India,New Kimberlyview,False,2026-05-07 22:13:00,2026-05-07 22:58:00,28,0,1,15.4,71.2,74.4,15.0,10.0,False,2026-05-07 22:13:00
BEH007732,CUST11222,DEV00106,de24d0e92b1c4e0b,159.55.95.20,India,New Davidville,India,Stacyton,False,2026-05-21 19:46:00,2026-05-21 20:10:00,5,0,6,15.4,65.96,74.93,15.0,10.0,False,2026-05-21 19:46:00
BEH007733,CUST11327,DEV00151,ec23e86e10504348,133.102.253.124,India,Port Janice,India,North Jackiefurt,False,2026-04-29 18:34:00,2026-04-29 19:00:00,5,0,3,15.4,79.26,98.74,15.0,10.0,False,2026-04-29 18:34:00
BEH007734,CUST10695,DEV00200,68d378a5a1104722,183.105.131.251,India,East Leah,India,Millershire,False,2026-05-03 02:54:00,2026-05-03 03:23:00,21,0,6,15.4,92.94,63.53,15.0,10.0,False,2026-05-03 02:54:00
BEH007735,CUST10713,DEV00957,3cf4aa621d37457f,169.207.71.21,India,East Katherinetown,India,South Dawnmouth,False,2026-05-04 19:14:00,2026-05-04 19:20:00,21,0,1,15.4,65.93,74.08,15.0,10.0,False,2026-05-04 19:14:00
BEH007736,CUST10687,DEV00605,56302a67ec764782,174.31.125.173,India,Wongmouth,India,Davidfurt,False,2026-05-10 06:46:00,2026-05-10 07:23:00,18,0,2,15.4,74.32,63.88,15.0,10.0,False,2026-05-10 06:46:00
BEH007737,CUST11958,DEV01404,6ec29429da044cf1,171.87.73.103,India,New James,India,East Erinmouth,False,2026-05-16 23:58:00,2026-05-17 00:20:00,16,2,3,15.4,62.88,89.57,15.0,10.0,False,2026-05-16 23:58:00
BEH007738,CUST11219,DEV01064,4733d7ce00b44a6c,218.52.89.44,India,South David,India,Stephenberg,False,2026-05-13 04:21:00,2026-05-13 04:42:00,40,2,5,15.4,93.81,94.58,15.0,10.0,False,2026-05-13 04:21:00
BEH007739,CUST11820,DEV01101,fefeb673980a4da6,168.178.250.14,India,Stevenfurt,India,Smithport,False,2026-06-05 16:28:00,2026-06-05 16:34:00,19,1,4,15.4,92.41,96.71,15.0,10.0,False,2026-06-05 16:28:00
BEH007740,CUST11155,DEV00798,84e8a1e9cb014928,83.14.251.116,India,East Tina,India,Melissaside,False,2026-05-23 02:17:00,2026-05-23 02:57:00,27,0,1,15.4,74.96,73.67,15.0,10.0,False,2026-05-23 02:17:00
BEH007741,CUST11803,DEV00109,45cb6e6656244e05,51.38.48.65,India,South Loribury,India,East Jessica,False,2026-05-12 17:06:00,2026-05-12 17:39:00,10,2,5,15.4,80.98,96.73,15.0,10.0,False,2026-05-12 17:06:00
BEH007742,CUST11568,DEV00272,7f5cc43cac6746b7,46.84.216.224,India,Hunthaven,India,New William,False,2026-05-01 22:28:00,2026-05-01 23:03:00,21,1,4,15.4,81.58,74.02,15.0,10.0,False,2026-05-01 22:28:00
BEH007743,CUST10796,DEV01396,b5675e6a2fd24e3e,44.164.48.134,India,Brownville,India,Lake Andrew,False,2026-06-02 11:44:00,2026-06-02 12:02:00,24,2,2,15.4,65.95,81.24,15.0,10.0,False,2026-06-02 11:44:00
BEH007744,CUST11781,DEV00980,9523b5ebaa0542e2,147.78.215.109,India,Rhondahaven,India,Kyleview,False,2026-05-24 19:16:00,2026-05-24 19:21:00,31,0,4,15.4,87.32,75.2,15.0,10.0,False,2026-05-24 19:16:00
BEH007745,CUST11383,DEV00081,bcdbf4b4adbb41dc,91.8.211.73,India,Larsonmouth,India,North Michaelmouth,False,2026-05-01 15:08:00,2026-05-01 15:20:00,39,2,5,15.4,61.31,69.67,15.0,10.0,False,2026-05-01 15:08:00
BEH007746,CUST10608,DEV01224,0f1fba835df14348,145.132.25.157,India,Lake Jeffery,India,West Shane,False,2026-05-06 16:04:00,2026-05-06 16:39:00,9,0,1,15.4,70.4,56.2,15.0,10.0,False,2026-05-06 16:04:00
BEH007747,CUST10082,DEV00540,539d3c1edd194cee,88.134.255.23,India,Brettmouth,India,Nancybury,False,2026-05-24 04:59:00,2026-05-24 05:06:00,13,1,1,15.4,79.76,64.55,15.0,10.0,False,2026-05-24 04:59:00
BEH007748,CUST11448,DEV01047,1f14b00133434394,122.115.251.246,India,Jasonstad,India,West Markburgh,False,2026-06-04 07:13:00,2026-06-04 07:55:00,7,0,6,15.4,63.5,79.6,15.0,10.0,False,2026-06-04 07:13:00
BEH007749,CUST10091,DEV00808,12a3537b9ffb469b,30.238.230.230,India,New Kathy,India,Courtneyburgh,False,2026-05-06 14:06:00,2026-05-06 14:37:00,32,1,3,15.4,81.3,84.23,15.0,10.0,False,2026-05-06 14:06:00
BEH007750,CUST10971,DEV01009,88c5e05ddc524830,124.179.225.162,India,East Bryanhaven,India,Port Robin,False,2026-05-15 21:49:00,2026-05-15 22:07:00,23,2,2,15.4,60.73,95.76,15.0,10.0,False,2026-05-15 21:49:00
BEH007751,CUST11285,DEV01164,6c54349897314daa,90.34.217.229,India,Bradyfurt,India,North Travis,False,2026-04-29 10:28:00,2026-04-29 10:52:00,16,1,5,15.4,85.53,59.02,15.0,10.0,False,2026-04-29 10:28:00
BEH007752,CUST11364,DEV00024,bb162333d4d84b6d,132.109.124.221,India,West Jeanette,India,Jasonstad,False,2026-05-03 00:24:00,2026-05-03 00:29:00,8,0,2,15.4,65.43,66.88,15.0,10.0,False,2026-05-03 00:24:00
BEH007753,CUST11417,DEV01106,65aebd9d4db84f06,117.166.71.48,India,Port Thomas,India,South Bettyborough,False,2026-05-20 12:38:00,2026-05-20 13:23:00,39,2,3,15.4,75.0,61.37,15.0,10.0,False,2026-05-20 12:38:00
BEH007754,CUST11072,DEV00434,00a995d6b73c479f,202.161.113.6,India,North Evan,India,Port Dennis,False,2026-05-01 12:36:00,2026-05-01 13:07:00,8,1,2,15.4,90.25,57.18,15.0,10.0,False,2026-05-01 12:36:00
BEH007755,CUST10971,DEV01009,337d478c822046df,124.179.225.162,India,Burnettland,India,Jacksontown,False,2026-06-07 08:35:00,2026-06-07 08:55:00,23,0,4,15.4,86.0,63.31,15.0,10.0,False,2026-06-07 08:35:00
BEH007756,CUST10578,DEV00442,c9ca732c24884dc4,43.125.35.72,India,Port Lisabury,India,South Elizabethview,False,2026-05-21 17:10:00,2026-05-21 17:50:00,38,0,3,15.4,90.12,95.45,15.0,10.0,False,2026-05-21 17:10:00
BEH007757,CUST11260,DEV01122,e19aa9e7d1804d44,106.109.114.166,India,New Cynthiaside,India,Lake Davidborough,False,2026-05-15 05:46:00,2026-05-15 06:08:00,16,1,4,15.4,73.1,56.61,15.0,10.0,False,2026-05-15 05:46:00
BEH007758,CUST10833,DEV01186,25e647d0fc124861,133.90.23.188,India,Chandlerburgh,India,Seanside,False,2026-04-25 22:35:00,2026-04-25 23:16:00,40,1,4,15.4,78.59,70.42,15.0,10.0,False,2026-04-25 22:35:00
BEH007759,CUST11619,DEV00315,fe9e36ed6de742d1,217.44.206.223,India,Palmerberg,India,West Mary,False,2026-05-11 22:39:00,2026-05-11 23:01:00,32,0,6,15.4,76.32,85.15,15.0,10.0,False,2026-05-11 22:39:00
BEH007760,CUST10927,DEV00548,402fd62c37d54360,44.173.181.77,India,Carolynland,India,Patriciachester,False,2026-05-01 12:32:00,2026-05-01 13:16:00,36,1,6,15.4,93.45,59.12,15.0,10.0,False,2026-05-01 12:32:00
BEH007761,CUST11596,DEV01233,018bf51077574bb6,87.53.5.168,India,Port Garyberg,India,North Rose,False,2026-05-20 22:19:00,2026-05-20 22:54:00,19,1,5,15.4,87.07,75.8,15.0,10.0,False,2026-05-20 22:19:00
BEH007762,CUST11776,DEV00242,e06385514e4d4e95,36.62.168.26,India,South Moniquebury,India,Jesseshire,False,2026-05-24 23:39:00,2026-05-25 00:03:00,31,2,5,15.4,91.15,65.59,15.0,10.0,False,2026-05-24 23:39:00
BEH007763,CUST10908,DEV01341,08357ad8f3844878,169.236.35.55,India,Timothyshire,India,West Rachel,False,2026-05-08 17:03:00,2026-05-08 17:15:00,23,1,3,15.4,90.07,85.29,15.0,10.0,False,2026-05-08 17:03:00
BEH007764,CUST11261,DEV00555,f5facd3dca194c85,193.231.159.84,India,Grossstad,India,Lake Christophertown,False,2026-06-04 09:59:00,2026-06-04 10:39:00,10,0,6,15.4,89.26,67.23,15.0,10.0,False,2026-06-04 09:59:00
BEH007765,CUST10955,DEV00512,0ad3589fc06646af,143.93.35.52,India,North Derrick,India,North Ryanburgh,False,2026-05-14 15:57:00,2026-05-14 16:04:00,25,0,6,15.4,69.0,73.32,15.0,10.0,False,2026-05-14 15:57:00
BEH007766,CUST10947,DEV00021,b38fb107f1754c90,207.73.98.49,India,Port Monicatown,India,Port Rebecca,False,2026-05-23 05:32:00,2026-05-23 06:12:00,19,2,5,15.4,60.21,92.35,15.0,10.0,False,2026-05-23 05:32:00
BEH007767,CUST10178,DEV00018,94a16e9b6df24011,32.214.128.247,India,Jasontown,India,New Spencerside,False,2026-05-15 10:52:00,2026-05-15 11:29:00,9,1,1,15.4,67.4,84.56,15.0,10.0,False,2026-05-15 10:52:00
BEH007768,CUST11785,DEV01061,241a3cdd247c40b1,29.93.153.22,India,New Jessicabury,India,Karenport,False,2026-04-29 19:17:00,2026-04-29 19:59:00,34,2,6,15.4,77.84,70.5,15.0,10.0,False,2026-04-29 19:17:00
BEH007769,CUST10961,DEV00698,cb40174ed18a4374,75.182.164.73,India,Lake Jill,India,North Christopher,False,2026-06-01 08:51:00,2026-06-01 09:11:00,9,2,4,15.4,64.32,65.27,15.0,10.0,False,2026-06-01 08:51:00
BEH007770,CUST11990,DEV00435,6d18308a400f41f1,156.217.128.135,India,Nicholasfort,India,Johnsfort,False,2026-05-07 11:27:00,2026-05-07 11:35:00,18,2,3,15.4,93.61,96.27,15.0,10.0,False,2026-05-07 11:27:00
BEH007771,CUST11832,DEV00818,7fe4cb4616764fcd,21.29.88.183,India,Lake Karlachester,India,Port Cynthiahaven,False,2026-05-15 21:05:00,2026-05-15 21:50:00,43,2,4,15.4,79.49,58.11,15.0,10.0,False,2026-05-15 21:05:00
BEH007772,CUST11434,DEV00584,b37d6d1188be4297,139.205.228.233,India,Rodriguezview,India,Lake Carol,False,2026-05-11 00:50:00,2026-05-11 00:56:00,41,2,3,15.4,71.64,91.56,15.0,10.0,False,2026-05-11 00:50:00
BEH007773,CUST11545,DEV00934,a167129c354b475a,171.5.172.128,India,Jasonfort,India,East Randyside,False,2026-04-25 20:43:00,2026-04-25 20:57:00,25,0,6,15.4,75.45,72.42,15.0,10.0,False,2026-04-25 20:43:00
BEH007774,CUST11412,DEV00058,e40dc27e88254fdb,95.234.94.152,India,Lake Michelle,India,Sandraborough,False,2026-05-16 18:33:00,2026-05-16 18:56:00,28,1,4,15.4,85.64,97.28,15.0,10.0,False,2026-05-16 18:33:00
BEH007775,CUST11916,DEV01120,0b1f34dcc2bf4c22,81.140.36.152,India,Colemanfort,India,Christianville,False,2026-05-27 09:35:00,2026-05-27 10:07:00,41,2,2,15.4,94.75,76.93,15.0,10.0,False,2026-05-27 09:35:00
BEH007776,CUST10762,DEV00876,1fd0fbf289794f44,151.22.156.120,India,Port Julieborough,India,Castroburgh,False,2026-05-13 08:40:00,2026-05-13 08:51:00,40,1,1,15.4,73.89,89.35,15.0,10.0,False,2026-05-13 08:40:00
BEH007777,CUST10012,DEV01233,41af38251d2a4f3e,70.230.229.229,India,Littleberg,India,Lake Jerry,False,2026-05-23 14:26:00,2026-05-23 14:32:00,30,0,5,15.4,93.87,81.25,15.0,10.0,False,2026-05-23 14:26:00
BEH007778,CUST11832,DEV00818,d49de754b93643d9,21.29.88.183,India,Contreraston,India,Lake Hector,False,2026-05-29 10:13:00,2026-05-29 10:43:00,16,1,4,15.4,62.26,62.53,15.0,10.0,False,2026-05-29 10:13:00
BEH007779,CUST11880,DEV01251,e6efc91c73394e18,214.231.22.169,India,New Samantha,India,Haleyport,False,2026-05-30 06:44:00,2026-05-30 07:15:00,24,2,5,15.4,74.43,95.7,15.0,10.0,False,2026-05-30 06:44:00
BEH007780,CUST11240,DEV00142,129599fd27d64feb,223.229.43.164,India,Stonebury,India,Mollyshire,False,2026-05-10 23:57:00,2026-05-11 00:05:00,11,0,4,15.4,78.11,92.9,15.0,10.0,False,2026-05-10 23:57:00
BEH007781,CUST11122,DEV01015,d04c3775d7be4d7e,123.190.78.118,India,Kimberlytown,India,South Albert,False,2026-06-04 13:24:00,2026-06-04 14:03:00,11,1,5,15.4,93.69,58.4,15.0,10.0,False,2026-06-04 13:24:00
